factor,gene,protein_name,loading
13,Eda,ectodysplasin-A,-0.004947775182121208
13,Maco1,macoilin 1,-0.0049766866627863286
13,Dtna,dystrobrevin alpha,-0.004976698260361409
13,Rc3h2,ring finger and CCCH-type zinc finger domains 2,-0.004989061620228379
13,Nudcd3,NudC domain containing 3,-0.004992685418942389
13,Fgfr2,fibroblast growth factor receptor 2,-0.004993291679688795
13,Stk3,serine/threonine kinase 3,-0.0049970832593147045
13,Dtnb,"dystrobrevin, beta",-0.00506684531570338
13,Fnbp4,formin binding protein 4,-0.005068501083090974
13,C130071C03Rik,Unknown protein for C130071C03Rik,-0.005168527581956701
13,Sfswap,splicing factor SWAP,-0.00523092895279439
13,Syt16,synaptotagmin XVI,-0.005288188204801675
13,Arhgap21,Rho GTPase activating protein 21,-0.005320019419970086
13,Pcmt1,protein-L-isoaspartate (D-aspartate) O-methyltransferase 1,-0.005335510458404278
13,Arhgap44,Rho GTPase activating protein 44,-0.005370046953997402
13,Dcaf6,DDB1 and CUL4 associated factor 6,-0.00542799936650751
13,Acvr1,"activin A receptor, type 1",-0.0054668269001350205
13,Lrp11,low density lipoprotein receptor-related protein 11,-0.005473460807260061
13,Dock11,dedicator of cytokinesis 11,-0.00549796708811156
13,Exoc6,exocyst complex component 6,-0.005540171270061204
13,Med13l,mediator complex subunit 13-like,-0.005547091803068442
13,Pgrmc1,progesterone receptor membrane component 1,-0.0055673807868898305
13,Nup98,nucleoporin 98,-0.00559849973598243
13,Slc17a7,"solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 7",-0.005617369210069312
13,Arhgef7,Rho guanine nucleotide exchange factor,-0.005635906313332023
13,Ctxn1,cortexin 1,-0.00566475978065324
13,Kcnab1,"potassium voltage-gated channel, shaker-related subfamily, beta member 1",-0.005686896071234615
13,Atp6v0c,"ATPase, H+ transporting, lysosomal V0 subunit C",-0.005698521818516729
13,Crtac1,cartilage acidic protein 1,-0.00570050441880315
13,Baiap2,brain-specific angiogenesis inhibitor 1-associated protein 2,-0.0057355103705912115
13,Ptk2,PTK2 protein tyrosine kinase 2,-0.005739152164501026
13,Add2,adducin 2,-0.005804503331226949
13,Adarb1,"adenosine deaminase, RNA-specific, B1",-0.005811944765643717
13,Psip1,PC4 and SFRS1 interacting protein 1,-0.005829043677674376
13,Ubb,ubiquitin B,-0.005880210327502246
13,Selenow,selenoprotein W,-0.005892329609328576
13,Smarcc1,SWI/SNF related BAF chromatin remodeling complex subunit C1,-0.00589351817249673
13,Tle1,transducin-like enhancer of split 1,-0.005902936386639905
13,Prtg,protogenin,-0.00591140214580177
13,Hnrnpa3,heterogeneous nuclear ribonucleoprotein A3,-0.0059369139864528285
13,Fbxw11,F-box and WD-40 domain protein 11,-0.005943276179261693
13,Chrna7,"cholinergic receptor, nicotinic, alpha polypeptide 7",-0.005962637452727875
13,Rps24,ribosomal protein S24,-0.005977189505807586
13,Csnk1g3,"casein kinase 1, gamma 3",-0.0059846253640687165
13,Aplp1,amyloid beta precursor like protein 1,-0.006030041167548575
13,Kif1a,kinesin family member 1A,-0.0060618651478204335
13,Tlk2,tousled-like kinase 2 (Arabidopsis),-0.006100783480355661
13,Tbc1d12,"TBC1D12: TBC1 domain family, member 12",-0.006101059135633506
13,Tmem117,transmembrane protein 117,-0.006106487690045241
13,Trip12,thyroid hormone receptor interactor 12,-0.0061113351275128075
13,Dgkz,diacylglycerol kinase zeta,-0.00611501511332274
13,Tusc3,tumor suppressor candidate 3,-0.006184785244112926
13,Pigk,"phosphatidylinositol glycan anchor biosynthesis, class K",-0.006188312589415119
13,Ube2r2,ubiquitin-conjugating enzyme E2R 2,-0.006214267307708153
13,Celf1,"CUGBP, Elav-like family member 1",-0.006219502167547517
13,Tra2b,transformer 2 beta,-0.00621971711250621
13,Tmem30a,transmembrane protein 30A,-0.006226249882897904
13,Atrx,"ATRX, chromatin remodeler",-0.006246155128954712
13,Cst3,cystatin C,-0.006254395168590815
13,Rpl13a,ribosomal protein L13A,-0.006262634057654156
13,Ppp6r3,"protein phosphatase 6, regulatory subunit 3",-0.006273264864243968
13,Nkain3,Na+/K+ transporting ATPase interacting 3,-0.0063005966249316874
13,Tead1,TEA domain family member 1,-0.00630821742225147
13,Vamp2,vesicle-associated membrane protein 2,-0.006332464042738231
13,Erc1,ELKS/RAB6-interacting/CAST family member 1,-0.006341287370229025
13,Rnf157,ring finger protein 157,-0.006388764846555079
13,Srrm3,serine/arginine repetitive matrix 3,-0.006390593631249388
13,Hnrnpc,heterogeneous nuclear ribonucleoprotein C,-0.0063991736618394905
13,Phf21a,PHD finger protein 21A,-0.006411783846637945
13,Purb,purine rich element binding protein B,-0.006412379288057966
13,Zfp950,zinc finger protein 950,-0.006454074814498537
13,Ttc7b,tetratricopeptide repeat domain 7B,-0.0064608374007531465
13,Kcnh1,"potassium voltage-gated channel, subfamily H (eag-related), member 1",-0.006501453477689875
13,Lrrn2,"leucine rich repeat protein 2, neuronal",-0.006524152718657586
13,Grid1,"glutamate receptor, ionotropic, delta 1",-0.006547765703643637
13,Frmd5,FERM domain containing 5,-0.006635288644681658
13,Fnip1,folliculin interacting protein 1,-0.006638960993988185
13,Arsb,arylsulfatase B,-0.006644188792161237
13,Calb1,calbindin 1,-0.006644538936976925
13,Galnt18,polypeptide N-acetylgalactosaminyltransferase 18,-0.006667510328084861
13,Atf7ip,activating transcription factor 7 interacting protein,-0.006675840449791319
13,Atxn2,ataxin 2,-0.00668275840178227
13,B4galt6,"UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 6",-0.006729395903930455
13,Gbf1,golgi-specific brefeldin A-resistance factor 1,-0.006761174057384256
13,Ptpra,protein tyrosine phosphatase receptor type A,-0.006764491622489112
13,Rgs17,regulator of G-protein signaling 17,-0.00676970388638774
13,Lonp2,"lon peptidase 2, peroxisomal",-0.006770196013372791
13,Klhl3,kelch-like 3,-0.006772311493607446
13,Fyttd1,forty-two-three domain containing 1,-0.0068055112497162114
13,Tut4,terminal uridylyl transferase 4,-0.0068147740069934
13,Lpin2,lipin 2,-0.006866377112304272
13,Clock,clock circadian regulator,-0.0068829491341055715
13,Gm9801,predicted gene 9801,-0.0069216589604766945
13,Lrrfip1,leucine rich repeat (in FLII) interacting protein 1,-0.006926462441666881
13,Fyco1,FYVE and coiled-coil domain containing 1,-0.006928270241005894
13,Large1,LARGE xylosyl- and glucuronyltransferase 1,-0.006932498328749693
13,Zfp638,zinc finger protein 638,-0.006945527257136556
13,Nsd1,nuclear receptor-binding SET-domain protein 1,-0.006947662485041386
13,Zyg11b,"zyg-ll family member B, cell cycle regulator",-0.006986264076861881
13,Ror1,receptor tyrosine kinase-like orphan receptor 1,-0.006987807213857955
13,Stk39,serine/threonine kinase 39,-0.006991048449890899
13,Rgs7bp,regulator of G-protein signalling 7 binding protein,-0.0070049301226057245
13,Nin,ninein,-0.007055007078614639
13,Cul5,cullin 5,-0.00709800317054749
13,Actn1,"actinin, alpha 1",-0.007104936697126744
13,Pcdh19,protocadherin 19,-0.007176789595552696
13,Glcci1,glucocorticoid induced transcript 1,-0.0072457786081053565
13,Pitpnc1,"phosphatidylinositol transfer protein, cytoplasmic 1",-0.0072682850235696785
13,Dnaaf9,dynein axonemal assembly factor 9,-0.007280921868571494
13,Capza2,capping actin protein of muscle Z-line subunit alpha 2,-0.007340817270406773
13,Ptpre,protein tyrosine phosphatase receptor type E,-0.007413632255731982
13,Fndc3b,fibronectin type III domain containing 3B,-0.007493264330812483
13,Ntng2,netrin G2,-0.007496611628011493
13,Tgfbr1,"transforming growth factor, beta receptor I",-0.007499927317376718
13,Chd6,chromodomain helicase DNA binding protein 6,-0.0075005912418718715
13,Ripor2,RHO family interacting cell polarization regulator 2,-0.00752473998301871
13,Pkig,"protein kinase inhibitor, gamma",-0.00757207360338469
13,Orai2,ORAI calcium release-activated calcium modulator 2,-0.0075950415640213915
13,Faim2,Fas apoptotic inhibitory molecule 2,-0.007641990908171555
13,Fam172a,Unknown protein for Fam172a,-0.007642170249489828
13,Bicd1,BICD cargo adaptor 1,-0.007644327661171578
13,Nrg2,neuregulin 2,-0.007655095482825465
13,Cnnm1,cyclin M1,-0.007655633366366896
13,Sbf1,SET binding factor 1,-0.0076719996205997934
13,Phc2,polyhomeotic 2,-0.007703413039575388
13,Scamp1,secretory carrier membrane protein 1,-0.0077688713571969
13,Dcaf8,DDB1 and CUL4 associated factor 8,-0.0077751426730642845
13,Igfbp5,insulin-like growth factor binding protein 5,-0.00778287797069996
13,Crim1,cysteine rich transmembrane BMP regulator 1,-0.007844721297258543
13,Nr3c2,"nuclear receptor subfamily 3, group C, member 2",-0.007868335605639442
13,Zfand5,"zinc finger, AN1-type domain 5",-0.007890970442068055
13,Arfgef3,ARFGEF family member 3,-0.007906715987759126
13,Apc,"APC, WNT signaling pathway regulator",-0.007929354451141752
13,Rpl15,ribosomal protein L15,-0.00795123445425007
13,Gse1,"genetic suppressor element 1, coiled-coil protein",-0.007957616326312417
13,Cdk13,cyclin dependent kinase 13,-0.007993537543144025
13,Slc16a10,"solute carrier family 16 (monocarboxylic acid transporters), member 10",-0.00799400882805806
13,Ube2k,ubiquitin-conjugating enzyme E2K,-0.008027592488060687
13,Rsrp1,arginine/serine rich protein 1,-0.008084398913649697
13,Kctd4,potassium channel tetramerisation domain containing 4,-0.008119599581045928
13,Srgap3,SLIT-ROBO Rho GTPase activating protein 3,-0.008124754176186508
13,Rtn3,reticulon 3,-0.00813192093826015
13,Pias1,protein inhibitor of activated STAT 1,-0.008148602538119335
13,Sfmbt1,Scm-like with four mbt domains 1,-0.00816676489244964
13,Carmil1,capping protein regulator and myosin 1 linker 1,-0.008178322570762436
13,Ube2b,ubiquitin-conjugating enzyme E2B,-0.008201461423906091
13,Elp4,elongator acetyltransferase complex subunit 4,-0.008308338911510605
13,Rap1gap2,RAP1 GTPase activating protein 2,-0.008316182967316826
13,Atp1a1,"ATPase, Na+/K+ transporting, alpha 1 polypeptide",-0.00833562432717906
13,Cdh9,cadherin 9,-0.008348647723375919
13,Cpne6,copine VI,-0.008400729227377805
13,Fam110b,"family with sequence similarity 110, member B",-0.008413766419539538
13,Tmtc1,transmembrane and tetratricopeptide repeat containing 1,-0.008503395380176105
13,Hook1,hook microtubule tethering protein 1,-0.00851127905262945
13,Zfp292,zinc finger protein 292,-0.008511498918296239
13,Gm10649,predicted gene 10649,-0.008572876837084225
13,Smap2,small ArfGAP 2,-0.008573411882515706
13,Dennd6a,DENN domain containing 6A,-0.008583223662829719
13,Chn1,chimerin 1,-0.00859287831217179
13,Strada,STE20-related kinase adaptor alpha,-0.008617016154979722
13,mt-Atp6,ATP synthase F0 subunit 6,-0.008673421379454082
13,Fcho2,FCH domain only 2,-0.008695376247402575
13,Med12l,mediator complex subunit 12-like,-0.008696778124676518
13,9930021J03Rik,Unknown protein for 9930021J03Rik,-0.008804543226224426
13,Bbx,bobby sox HMG box containing,-0.008826610139762612
13,Vwa8,von Willebrand factor A domain containing 8,-0.008915416273019214
13,Tial1,Tia1 cytotoxic granule-associated RNA binding protein-like 1,-0.008941938976765458
13,Pls3,plastin 3 (T-isoform),-0.008947574007317383
13,Frmpd4,FERM and PDZ domain containing 4,-0.008962723483905422
13,Ankhd1,ankyrin repeat and KH domain containing 1,-0.00897732884582817
13,Sik2,salt inducible kinase 2,-0.00905171631134701
13,Dync2h1,dynein cytoplasmic 2 heavy chain 1,-0.009097159203417662
13,Olfm1,olfactomedin 1,-0.009110232492188026
13,Plekhm3,"pleckstrin homology domain containing, family M, member 3",-0.009179044905363224
13,Slc7a14,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 14",-0.00919999931042008
13,Atp5md,Unknown protein for Atp5md,-0.009252864243615237
13,Orc4,"origin recognition complex, subunit 4",-0.009319152261272045
13,Maml3,mastermind like transcriptional coactivator 3,-0.009336633259728304
13,Ubl3,ubiquitin-like 3,-0.009361587269634805
13,Tnks,"tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase",-0.009379383523513097
13,Dis3l2,DIS3 like 3'-5' exoribonuclease 2,-0.009409913760677105
13,Usp33,ubiquitin specific peptidase 33,-0.009464254882426788
13,Atf2,activating transcription factor 2,-0.009485976665232796
13,Asph,aspartate-beta-hydroxylase,-0.009512398386359632
13,Nr2c2,"nuclear receptor subfamily 2, group C, member 2",-0.00958437206100712
13,Mkln1,"muskelin 1, intracellular mediator containing kelch motifs",-0.009605917684846034
13,Cblb,Casitas B-lineage lymphoma b,-0.009608566393003502
13,Scaf8,SR-related CTD-associated factor 8,-0.00960868211303613
13,Sipa1l2,signal-induced proliferation-associated 1 like 2,-0.009652262190225762
13,Trip11,thyroid hormone receptor interactor 11,-0.009669683362721783
13,Itpka,"inositol 1,4,5-trisphosphate 3-kinase A",-0.009671752232291922
13,Zzz3,"zinc finger, ZZ domain containing 3",-0.009695737047155562
13,Prpf40a,pre-mRNA processing factor 40A,-0.009734915471513396
13,Ckap5,cytoskeleton associated protein 5,-0.009739103029131778
13,Hectd4,HECT domain E3 ubiquitin protein ligase 4,-0.00976016985356155
13,Csnk1a1,"casein kinase 1, alpha 1",-0.009806183938018243
13,Sv2c,synaptic vesicle glycoprotein 2c,-0.009817778896976373
13,Klhl29,kelch-like 29,-0.009840631288480983
13,Phf20l1,PHD finger protein 20-like 1,-0.009845420511329276
13,Syt7,synaptotagmin VII,-0.009846767794723958
13,Tspan18,tetraspanin 18,-0.009849152807700483
13,Rpl37,ribosomal protein L37,-0.009850216546035528
13,Chst9,carbohydrate sulfotransferase 9,-0.009877223463008634
13,Rptor,"regulatory associated protein of MTOR, complex 1",-0.009882920362165796
13,Snca,"synuclein, alpha",-0.00989791405417981
13,Trerf1,transcriptional regulating factor 1,-0.009911452799664964
13,Znrf3,zinc and ring finger 3,-0.009918016943833626
13,Smg1,SMG1 nonsense mediated mRNA decay associated PI3K related kinase,-0.009932611660368771
13,Ccny,cyclin Y,-0.009934031680608373
13,Wac,WW domain containing adaptor with coiled-coil,-0.009949222832269183
13,Ksr2,kinase suppressor of ras 2,-0.009993407793658003
13,Snrnp70,small nuclear ribonucleoprotein 70 (U1),-0.010006249428757497
13,Supt3,"SPT3, SAGA and STAGA complex component",-0.01001151484365669
13,Ptprj,protein tyrosine phosphatase receptor type J,-0.010013694833336731
13,Tafa5,TAFA chemokine like family member 5,-0.010018064420134427
13,Pknox2,Pbx/knotted 1 homeobox 2,-0.01003938054200195
13,Upp2,uridine phosphorylase 2,-0.010059019878053268
13,Smarcad1,SNF2 related chromatin remodeling ATPase with DExD box 1,-0.01010752612685713
13,Hook3,hook microtubule tethering protein 3,-0.010166960984933804
13,Mef2a,myocyte enhancer factor 2A,-0.010293152030163498
13,Fam135b,"family with sequence similarity 135, member B",-0.010298777299207527
13,Megf9,multiple EGF-like-domains 9,-0.010314133619093484
13,Rps29,ribosomal protein S29,-0.010316764401136451
13,Ube2e3,ubiquitin-conjugating enzyme E2E 3,-0.010348081440274751
13,Gtdc1,glycosyltransferase-like domain containing 1,-0.01036971758406161
13,Rpl27a,ribosomal protein L27A,-0.010372330494724283
13,Zbtb11,zinc finger and BTB domain containing 11,-0.010388393835754435
13,Lrrn1,"leucine rich repeat protein 1, neuronal",-0.010390864780224886
13,Rngtt,RNA guanylyltransferase and 5'-phosphatase,-0.01040764486627967
13,A330023F24Rik,RIKEN cDNA A330023F24 gene,-0.010408014017004315
13,St3gal3,"ST3 beta-galactoside alpha-2,3-sialyltransferase 3",-0.0104410138351368
13,Cox4i1,cytochrome c oxidase subunit 4I1,-0.010450219606460778
13,Map4k5,mitogen-activated protein kinase kinase kinase kinase 5,-0.010467211872656075
13,Slc4a10,"solute carrier family 4, sodium bicarbonate cotransporter-like, member 10",-0.010492084635749866
13,Ahcyl1,S-adenosylhomocysteine hydrolase-like 1,-0.010568918076365577
13,Ythdc2,YTH domain containing 2,-0.010580578099686395
13,Ppp4r4,"protein phosphatase 4, regulatory subunit 4",-0.01060168047364728
13,Stox2,storkhead box 2,-0.010656830846443924
13,Zeb2,zinc finger E-box binding homeobox 2,-0.01074937230455665
13,Nptx1,neuronal pentraxin 1,-0.010780836625882598
13,Peli1,pellino 1,-0.010834873728261168
13,Dynll1,dynein light chain LC8-type 1,-0.011053753270906396
13,Tbck,TBC1 domain containing kinase,-0.011100525126550577
13,Slc6a15,"solute carrier family 6 (neurotransmitter transporter), member 15",-0.011106399095627013
13,Kdm2a,lysine (K)-specific demethylase 2A,-0.01113485921153345
13,Sipa1l3,signal-induced proliferation-associated 1 like 3,-0.011172292619728519
13,Hecw1,"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1",-0.011185222056846595
13,Gda,guanine deaminase,-0.011187591002874343
13,Rb1,RB transcriptional corepressor 1,-0.011194591261857368
13,Camk2g,calcium/calmodulin-dependent protein kinase II gamma,-0.0112054635619037
13,Scn3a,"sodium channel, voltage-gated, type III, alpha",-0.011231173685519095
13,Baz1b,"bromodomain adjacent to zinc finger domain, 1B",-0.011262469540756808
13,Arhgef4,Rho guanine nucleotide exchange factor 4,-0.01127560018356028
13,Cep350,centrosomal protein 350,-0.011282274145985894
13,Mtmr12,myotubularin related protein 12,-0.011283277530869032
13,Dop1a,DOP1 leucine zipper like protein A,-0.011303486311282045
13,Gm26652,Unknown protein for Gm26652,-0.011307422250116684
13,Hmbox1,homeobox containing 1,-0.011307861249415819
13,Eif1,eukaryotic translation initiation factor 1,-0.011319356283361722
13,Rab11fip2,RAB11 family interacting protein 2 (class I),-0.011343998506381184
13,Akap11,A kinase anchor protein 11,-0.011374326292543027
13,Hdgfl3,HDGF like 3,-0.011378360473897694
13,Syt14,synaptotagmin XIV,-0.011398689821303003
13,U2surp,U2 snRNP-associated SURP domain containing,-0.011479113331914294
13,Tardbp,TAR DNA binding protein,-0.011489371134076503
13,Zfp644,zinc finger protein 644,-0.011496972285118328
13,Scfd2,Sec1 family domain containing 2,-0.011500078030535578
13,Bltp1,bridge-like lipid transfer protein family member 1,-0.01151269509145387
13,Slc4a7,"solute carrier family 4, sodium bicarbonate cotransporter, member 7",-0.01153530689180138
13,Trank1,tetratricopeptide repeat and ankyrin repeat containing 1,-0.011548503672664672
13,Nsun7,"NOL1/NOP2/Sun domain family, member 7",-0.011603819684564013
13,Smad3,SMAD family member 3,-0.011618807885494005
13,St6galnac5,"ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 5",-0.011641586575160021
13,Frmd4b,FERM domain containing 4B,-0.011683905574997593
13,Dyrk1a,dual-specificity tyrosine phosphorylation regulated kinase 1a,-0.011688979581174291
13,Tgfbr3,"transforming growth factor, beta receptor III",-0.011723148863817133
13,Plcl1,phospholipase C-like 1,-0.011743378816449166
13,Helz,helicase with zinc finger domain,-0.011820020410097672
13,Son,Son DNA binding protein,-0.011894287648303725
13,Phf3,PHD finger protein 3,-0.01190698434248991
13,Stag2,STAG2 cohesin complex component,-0.01191251694179354
13,Akap10,A kinase anchor protein 10,-0.011928606357180377
13,Ptbp3,polypyrimidine tract binding protein 3,-0.012004010469810027
13,Rps21,ribosomal protein S21,-0.012004370650435213
13,Nufip2,nuclear FMR1 interacting protein 2,-0.012033088252246405
13,Ttc14,tetratricopeptide repeat domain 14,-0.01207341186126346
13,Ep400,E1A binding protein p400,-0.0120760075071821
13,AI593442,expressed sequence AI593442,-0.012082760098636337
13,Fars2,"phenylalanine-tRNA synthetase 2, mitochondrial",-0.012092542322712061
13,Sez6l,seizure related 6 homolog like,-0.012110287357854996
13,Bicdl1,BICD family like cargo adaptor 1,-0.012148762475857094
13,Ccbe1,collagen and calcium binding EGF domains 1,-0.01216589431706925
13,Dapk1,death associated protein kinase 1,-0.012166417598059153
13,Pde3b,"phosphodiesterase 3B, cGMP-inhibited",-0.012172951844389731
13,Actr2,actin related protein 2,-0.012185014502446129
13,Itm2c,integral membrane protein 2C,-0.012212880917888176
13,Micu1,mitochondrial calcium uptake 1,-0.012213042129114159
13,4632427E13Rik,RIKEN cDNA 4632427E13 gene,-0.01223606941227658
13,Cpeb1,cytoplasmic polyadenylation element binding protein 1,-0.012262692897352039
13,Mast2,microtubule associated serine/threonine kinase 2,-0.012264178525297037
13,Ankrd11,ankyrin repeat domain 11,-0.012291198648634328
13,Mmp17,matrix metallopeptidase 17,-0.012325214152337536
13,Ppp2r5c,"protein phosphatase 2, regulatory subunit B', gamma",-0.012399709693242979
13,Med27,mediator complex subunit 27,-0.01240098135042235
13,Epn2,epsin 2,-0.012418435920389152
13,Sclt1,sodium channel and clathrin linker 1,-0.012424389983580537
13,Fat4,FAT atypical cadherin 4,-0.01247757218875275
13,Sec61a2,SEC61 translocon subunit alpha 2,-0.012543501191845165
13,Rpl41,ribosomal protein L41,-0.012550914980878018
13,Rreb1,ras responsive element binding protein 1,-0.01258088498726089
13,Gabra2,gamma-aminobutyric acid type A receptor subunit alpha 2,-0.012614168485165592
13,Dnajc5,DnaJ heat shock protein family (Hsp40) member C5,-0.01265321708707041
13,Cd46,"CD46 antigen, complement regulatory protein",-0.012663117313157422
13,Pdzrn4,PDZ domain containing RING finger 4,-0.012697804113397831
13,Bex2,brain expressed X-linked 2,-0.012826246832502665
13,mt-Co2,cytochrome c oxidase subunit II,-0.012855681323179526
13,Etnk1,ethanolamine kinase 1,-0.01286945880309325
13,Cpd,carboxypeptidase D,-0.012888124747568864
13,Fnbp1,formin binding protein 1,-0.012891185093081847
13,Pdss2,"prenyl (solanesyl) diphosphate synthase, subunit 2",-0.012897888059616627
13,Septin11,septin 11,-0.012924602720843122
13,Enox1,ecto-NOX disulfide-thiol exchanger 1,-0.012974551790114272
13,D5Ertd579e,"DNA segment, Chr 5, ERATO Doi 579, expressed",-0.0129801009390924
13,Ints6l,integrator complex subunit 6 like,-0.0130407511302148
13,Slc35f3,"solute carrier family 35, member F3",-0.013078554803978874
13,Pik3r3,phosphoinositide-3-kinase regulatory subunit 3,-0.01316673036380047
13,Sidt1,"SID1 transmembrane family, member 1",-0.013171913127338786
13,Hmgb1,high mobility group box 1,-0.01319446301034106
13,Cdc40,cell division cycle 40,-0.013196198340763474
13,Pum1,pumilio RNA-binding family member 1,-0.013215919633189976
13,Lgi1,"leucine-rich repeat LGI family, member 1",-0.013255762963197268
13,Arhgap20,Rho GTPase activating protein 20,-0.013303677053235511
13,Arnt,aryl hydrocarbon receptor nuclear translocator,-0.01338188050147456
13,Mprip,myosin phosphatase Rho interacting protein,-0.013417957744724273
13,Htr4,5 hydroxytryptamine (serotonin) receptor 4,-0.013442917157837395
13,Usp47,ubiquitin specific peptidase 47,-0.013446548807766029
13,Pkia,"protein kinase inhibitor, alpha",-0.013461050882186004
13,Car12,carbonic anhydrase 12,-0.013465274598366052
13,Cdkal1,CDK5 regulatory subunit associated protein 1-like 1,-0.013533540949805587
13,Arglu1,arginine and glutamate rich 1,-0.013570653918947191
13,Ctdspl,CTD small phosphatase like,-0.013652304458235492
13,Mcu,mitochondrial calcium uniporter,-0.01366479763831793
13,Cacna1b,"calcium channel, voltage-dependent, N type, alpha 1B subunit",-0.013679817619790252
13,Cers6,ceramide synthase 6,-0.013744329477354484
13,Xpo7,exportin 7,-0.013765243288837587
13,Ecpas,Ecm29 proteasome adaptor and scaffold,-0.013795468974271027
13,Zfp148,zinc finger protein 148,-0.01380131803457712
13,Rock1,Rho-associated coiled-coil containing protein kinase 1,-0.013829890002784442
13,Clasp1,CLIP associating protein 1,-0.013841364648372639
13,Fam131a,"family with sequence similarity 131, member A",-0.013860052400686601
13,Abcc5,"ATP-binding cassette, sub-family C member 5",-0.0138792242839798
13,Dnah9,"dynein, axonemal, heavy chain 9",-0.013887671711895666
13,Gm45159,predicted gene 45159,-0.013891495051062866
13,Baz2b,"bromodomain adjacent to zinc finger domain, 2B",-0.01389196257136344
13,Bmpr1a,"bone morphogenetic protein receptor, type 1A",-0.013959235431516372
13,Csde1,"cold shock domain containing E1, RNA binding",-0.013977700819463049
13,Zfp445,zinc finger protein 445,-0.014000586203563222
13,Zfp532,zinc finger protein 532,-0.014022324423716702
13,Snph,syntaphilin,-0.01402408313400353
13,Klhl7,kelch-like 7,-0.014026297414498302
13,Rps16,ribosomal protein S16,-0.014032645064267353
13,Prr14l,proline rich 14-like,-0.014089755204918494
13,Gmds,"GDP-mannose 4, 6-dehydratase",-0.014096855313135292
13,Rtl4,retrotransposon Gag like 4,-0.014113789728327117
13,Rcor1,REST corepressor 1,-0.01411540592481489
13,Cntnap5a,contactin associated protein-like 5A,-0.014124542560574136
13,Fgd4,"FYVE, RhoGEF and PH domain containing 4",-0.014161562547786126
13,Kmt5b,lysine methyltransferase 5B,-0.014172499837319285
13,Vti1a,vesicle transport through interaction with t-SNAREs 1A,-0.014250202405740065
13,Adam22,a disintegrin and metallopeptidase domain 22,-0.014267156319165732
13,8030462N17Rik,Unknown protein for 8030462N17Rik,-0.014341955172347378
13,Rsrc2,arginine/serine-rich coiled-coil 2,-0.014347198351358859
13,Kcnd3,"potassium voltage-gated channel, Shal-related family, member 3",-0.014470540662454954
13,Mbtd1,mbt domain containing 1,-0.01450797585627149
13,Rictor,"RPTOR independent companion of MTOR, complex 2",-0.01453372397337004
13,Mtmr3,myotubularin related protein 3,-0.014561722142168424
13,Sipa1l1,signal-induced proliferation-associated 1 like 1,-0.014574632495842068
13,Nup93,nucleoporin 93,-0.014581422285761767
13,Mapk4,mitogen-activated protein kinase 4,-0.014597671027506745
13,Nckap1,NCK-associated protein 1,-0.014612350743612843
13,Actr3,ARP3 actin-related protein 3,-0.014615627802632106
13,Amph,amphiphysin,-0.014680412015604877
13,Kcnq1ot1,KCNQ1 overlapping transcript 1,-0.014686182778224298
13,Ascc3,activating signal cointegrator 1 complex subunit 3,-0.01470205041202664
13,Ttll11,"tubulin tyrosine ligase-like family, member 11",-0.014722955698527603
13,Ago2,argonaute RISC catalytic subunit 2,-0.01472727000595827
13,Srsf2,serine and arginine-rich splicing factor 2,-0.014734414436562551
13,Gpcpd1,glycerophosphocholine phosphodiesterase 1,-0.014792191091342154
13,Galnt17,polypeptide N-acetylgalactosaminyltransferase 17,-0.01479443303246253
13,Dscam,DS cell adhesion molecule,-0.014848105555812176
13,Syn3,synapsin III,-0.01486361702738513
13,Tub,TUB bipartite transcription factor,-0.014890196451284214
13,Cox6c,cytochrome c oxidase subunit 6C,-0.014892163712186431
13,Trpm3,"transient receptor potential cation channel, subfamily M, member 3",-0.015028171447008477
13,Hs2st1,heparan sulfate 2-O-sulfotransferase 1,-0.015048733481099506
13,Fam120a,"family with sequence similarity 120, member A",-0.015067102551790834
13,Enah,ENAH actin regulator,-0.015112332963897229
13,Atad2b,"ATPase family, AAA domain containing 2B",-0.01514363846592276
13,Bsn,bassoon,-0.015184982693598269
13,Tafa2,TAFA chemokine like family member 2,-0.01520056173545686
13,Supt6,"SPT6, histone chaperone and transcription elongation factor",-0.015204439087437526
13,Ppia,peptidylprolyl isomerase A,-0.01520561494632375
13,Osbp2,oxysterol binding protein 2,-0.015218358356691681
13,Far1,fatty acyl CoA reductase 1,-0.015225069183469364
13,Zfp871,zinc finger protein 871,-0.015240922092916756
13,Fbxl5,F-box and leucine-rich repeat protein 5,-0.015310975439173386
13,Cox7c,cytochrome c oxidase subunit 7C,-0.015328273324985025
13,Abl2,"ABL proto-oncogene 2, non-receptor tyrosine kinase",-0.01537320220760281
13,Tlk1,tousled-like kinase 1,-0.015378880589231328
13,Zc3h12b,zinc finger CCCH-type containing 12B,-0.015395829613196575
13,Fras1,Fraser extracellular matrix complex subunit 1,-0.01542343471137076
13,C1qtnf4,C1q and tumor necrosis factor related protein 4,-0.015486330851012996
13,Ylpm1,YLP motif containing 1,-0.015507928468513716
