factor,gene,protein_name,loading
11,Zfp950,zinc finger protein 950,-0.005863809477341024
11,Cnih3,cornichon family AMPA receptor auxiliary protein 3,-0.005866861033932044
11,Rpsa,ribosomal protein SA,-0.005935133747175664
11,Mef2a,myocyte enhancer factor 2A,-0.005985792790530781
11,Taf15,TATA-box binding protein associated factor 15,-0.0059959996937756724
11,Cntn4,contactin 4,-0.006004490288333056
11,Snd1,staphylococcal nuclease and tudor domain containing 1,-0.006009743366664636
11,Slc8a1,"solute carrier family 8 (sodium/calcium exchanger), member 1",-0.0060210342327602275
11,Gpr158,G protein-coupled receptor 158,-0.0061620106938050775
11,Mosmo,modulator of smoothened,-0.0062286036763389025
11,Rsrc2,arginine/serine-rich coiled-coil 2,-0.006250312608743227
11,Neto1,neuropilin (NRP) and tolloid (TLL)-like 1,-0.006255532879011161
11,Chst1,carbohydrate sulfotransferase 1,-0.006325631181186109
11,Usp34,ubiquitin specific peptidase 34,-0.006384855456375806
11,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",-0.006414324754455059
11,Lrrn1,"leucine rich repeat protein 1, neuronal",-0.0064180613017314975
11,Osbp2,oxysterol binding protein 2,-0.006451285780446051
11,Slc4a4,"solute carrier family 4 (anion exchanger), member 4",-0.006464670987737822
11,Mcu,mitochondrial calcium uniporter,-0.006469982142209128
11,Kbtbd11,kelch repeat and BTB (POZ) domain containing 11,-0.006478845645896866
11,Zfc3h1,"zinc finger, C3H1-type containing",-0.006530070335080359
11,Igf1r,insulin-like growth factor I receptor,-0.006576143272315707
11,Ube2d3,ubiquitin-conjugating enzyme E2D 3,-0.006577803596363874
11,Flrt2,fibronectin leucine rich transmembrane protein 2,-0.006589126552950081
11,Ptpre,protein tyrosine phosphatase receptor type E,-0.006621232932904235
11,Peli1,pellino 1,-0.006680705318944401
11,Dgkh,"diacylglycerol kinase, eta",-0.006700449210958904
11,Strn,"striatin, calmodulin binding protein",-0.006730424539572521
11,Rpl38,ribosomal protein L38,-0.0067668654767435435
11,Ogdh,oxoglutarate (alpha-ketoglutarate) dehydrogenase (lipoamide),-0.006773941455527884
11,Ankrd12,ankyrin repeat domain 12,-0.006791212048891792
11,Bptf,bromodomain PHD finger transcription factor,-0.0068004774101642525
11,Ddx50,DExD box helicase 50,-0.006808056760083059
11,Pkn2,protein kinase N2,-0.006858207573202553
11,Cpeb1,cytoplasmic polyadenylation element binding protein 1,-0.0068594374370462285
11,Rapgefl1,Rap guanine nucleotide exchange factor (GEF)-like 1,-0.0069196916138249565
11,Slc25a12,"solute carrier family 25 (mitochondrial carrier, Aralar), member 12",-0.006920596313486825
11,Rmnd5a,required for meiotic nuclear division 5 homolog A,-0.0069223596175519465
11,Sfmbt1,Scm-like with four mbt domains 1,-0.006923233386759071
11,Fgfr2,fibroblast growth factor receptor 2,-0.006929520346607803
11,Smg1,SMG1 nonsense mediated mRNA decay associated PI3K related kinase,-0.006931936654077174
11,Nvl,nuclear VCP-like,-0.007016454492296968
11,Egfem1,EGF-like and EMI domain containing 1,-0.007069463708656117
11,Mark3,MAP/microtubule affinity regulating kinase 3,-0.0071010700326389516
11,Cacng8,"calcium channel, voltage-dependent, gamma subunit 8",-0.00713480073906506
11,Calm2,calmodulin 2,-0.007140155257296196
11,Hacd3,3-hydroxyacyl-CoA dehydratase 3,-0.0072684862511534125
11,Enc1,ectodermal-neural cortex 1,-0.00729633990433955
11,Specc1,sperm antigen with calponin homology and coiled-coil domains 1,-0.007339236228653862
11,Dok6,docking protein 6,-0.007390895782195706
11,Cnrip1,cannabinoid receptor interacting protein 1,-0.0074248072443252695
11,Srgap2,SLIT-ROBO Rho GTPase activating protein 2,-0.007482041363624314
11,Jmjd1c,jumonji domain containing 1C,-0.007511323042601235
11,Ogt,O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase),-0.0075205970877228545
11,Smyd3,SET and MYND domain containing 3,-0.007520830393293774
11,Zc3h6,zinc finger CCCH type containing 6,-0.007521268299022331
11,Nsd1,nuclear receptor-binding SET-domain protein 1,-0.007542295375388909
11,Wasl,WASP like actin nucleation promoting factor,-0.007592942321496986
11,Elapor1,endosome-lysosome associated apoptosis and autophagy regulator 1,-0.007614558899976132
11,Nwd2,NACHT and WD repeat domain containing 2,-0.007620603703552745
11,Ncdn,neurochondrin,-0.007624859314096282
11,Camk2b,"calcium/calmodulin-dependent protein kinase II, beta",-0.00765559107558999
11,Tacc1,"transforming, acidic coiled-coil containing protein 1",-0.007661446338256367
11,Cpe,carboxypeptidase E,-0.007665574681838995
11,Dcaf8,DDB1 and CUL4 associated factor 8,-0.007695530434702733
11,D5Ertd579e,"DNA segment, Chr 5, ERATO Doi 579, expressed",-0.007712743282158291
11,Dclk2,doublecortin-like kinase 2,-0.007838275188198377
11,Smoc2,SPARC related modular calcium binding 2,-0.00786642807216711
11,Rpl19,ribosomal protein L19,-0.007894154382611929
11,Nopchap1,NOP protein chaperone 1,-0.00790551530873903
11,Ppp2r2a,"protein phosphatase 2, regulatory subunit B, alpha",-0.007931558496640807
11,Exoc6,exocyst complex component 6,-0.007949893203182153
11,Mbp,myelin basic protein,-0.007966497288593858
11,Gda,guanine deaminase,-0.007977217673076901
11,Ddx6,DEAD-box helicase 6,-0.007980576374175222
11,Zc3h13,zinc finger CCCH type containing 13,-0.007982173750659903
11,Mrfap1,Morf4 family associated protein 1,-0.008035959435091545
11,Ube2g1,ubiquitin-conjugating enzyme E2G 1,-0.008049198002269137
11,Maml3,mastermind like transcriptional coactivator 3,-0.008052553367082176
11,Dgkb,"diacylglycerol kinase, beta",-0.008066615255257308
11,Sergef,secretion regulating guanine nucleotide exchange factor,-0.008091996465290421
11,Phlpp1,PH domain and leucine rich repeat protein phosphatase 1,-0.008096179171512728
11,Cfap36,cilia and flagella associated protein 36,-0.00810209197547254
11,Atp2a2,"ATPase, Ca++ transporting, cardiac muscle, slow twitch 2",-0.008108296956939591
11,Rptor,"regulatory associated protein of MTOR, complex 1",-0.00815158450830826
11,Pcmtd1,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1,-0.00819931854608317
11,Atp2b4,"ATPase, Ca++ transporting, plasma membrane 4",-0.008252035470610467
11,Naaladl2,N-acetylated alpha-linked acidic dipeptidase-like 2,-0.008260173830630086
11,Fbxw7,F-box and WD-40 domain protein 7,-0.008290456466623955
11,Tlk2,tousled-like kinase 2 (Arabidopsis),-0.00829428892993467
11,Ago3,argonaute RISC catalytic subunit 3,-0.008323718394979423
11,Glrb,"glycine receptor, beta subunit",-0.00833532549053267
11,Tmem132b,transmembrane protein 132B,-0.008339053911577984
11,Mboat2,membrane bound O-acyltransferase domain containing 2,-0.008340580696236173
11,Fbxo11,F-box protein 11,-0.008377346707610013
11,Eif4g3,"eukaryotic translation initiation factor 4 gamma, 3",-0.008387222447873766
11,Asxl3,ASXL transcriptional regulator 3,-0.008406946719068005
11,Pip5k1a,"phosphatidylinositol-4-phosphate 5-kinase, type 1 alpha",-0.008436348903313849
11,Chrm3,"cholinergic receptor, muscarinic 3, cardiac",-0.008536227048635048
11,Eda,ectodysplasin-A,-0.008553251466358304
11,Syn2,synapsin II,-0.008558410181276111
11,Rapgef5,Rap guanine nucleotide exchange factor (GEF) 5,-0.008596995703744623
11,Atxn7,ataxin 7,-0.008656156171689886
11,Khdrbs2,"KH domain containing, RNA binding, signal transduction associated 2",-0.008692530361721051
11,Kdm4c,lysine (K)-specific demethylase 4C,-0.008710662005214306
11,Zfp704,zinc finger protein 704,-0.008713717030617638
11,Zbtb11,zinc finger and BTB domain containing 11,-0.008743832011102747
11,Crim1,cysteine rich transmembrane BMP regulator 1,-0.008748206301946315
11,Pde10a,phosphodiesterase 10A,-0.008799636230917273
11,Aftph,aftiphilin,-0.008811597714287956
11,Rab2a,"RAB2A, member RAS oncogene family",-0.008814825074619049
11,Dnajc7,DnaJ heat shock protein family (Hsp40) member C7,-0.008823840630391782
11,Mfsd4a,major facilitator superfamily domain containing 4A,-0.008852017868534375
11,Nsmf,NMDA receptor synaptonuclear signaling and neuronal migration factor,-0.008863265056180493
11,Herc3,hect domain and RLD 3,-0.008891837672693753
11,Pcca,"propionyl-Coenzyme A carboxylase, alpha polypeptide",-0.008938668667302512
11,Marchf1,membrane associated ring-CH-type finger 1,-0.008977947229071281
11,Ddn,dendrin,-0.008984896988419623
11,Zfand3,"zinc finger, AN1-type domain 3",-0.009004979103977895
11,Zwint,ZW10 interactor,-0.009105341907819833
11,Kif5c,kinesin family member 5C,-0.009117322890077932
11,Ndufs4,NADH:ubiquinone oxidoreductase core subunit S4,-0.009206824222860623
11,Sgcz,sarcoglycan zeta,-0.009246244894753432
11,Pcp4,Purkinje cell protein 4,-0.009262642632552099
11,Kdm2a,lysine (K)-specific demethylase 2A,-0.009294031794439191
11,Ythdc2,YTH domain containing 2,-0.009353992959476051
11,Pkd1,"polycystin 1, transient receptor potential channel interacting",-0.009417907025755772
11,Pikfyve,"phosphoinositide kinase, FYVE type zinc finger containing",-0.009426285407754652
11,Kcnh7,"potassium voltage-gated channel, subfamily H (eag-related), member 7",-0.009440812442569847
11,Syn3,synapsin III,-0.009441849645941604
11,Gm9801,predicted gene 9801,-0.009518478434433061
11,U2surp,U2 snRNP-associated SURP domain containing,-0.009534113237406036
11,Pde4a,"phosphodiesterase 4A, cAMP specific",-0.00953527513174835
11,Rab6a,"RAB6A, member RAS oncogene family",-0.009577643662763195
11,Mdn1,midasin AAA ATPase 1,-0.009582522890365134
11,Slc44a1,"solute carrier family 44, member 1",-0.009594193218693673
11,Hnrnpdl,heterogeneous nuclear ribonucleoprotein D-like,-0.009661128268985911
11,Asic2,acid-sensing ion channel 2,-0.009665628146558702
11,Galntl6,UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase-like 6,-0.009669585965098282
11,Fer,FER tyrosine kinase,-0.009767727625328362
11,Atxn10,ataxin 10,-0.009787732340156433
11,Hspa12a,heat shock protein 12A,-0.009838217857828404
11,Sidt1,"SID1 transmembrane family, member 1",-0.009860287987884428
11,Sgsm2,small G protein signaling modulator 2,-0.009874795312518093
11,Pdcd4,programmed cell death 4,-0.009892823223909736
11,Arhgap39,Rho GTPase activating protein 39,-0.009923437206302881
11,Smg6,SMG6 nonsense mediated mRNA decay factor,-0.009952420343862905
11,Atp1a3,"ATPase, Na+/K+ transporting, alpha 3 polypeptide",-0.009956998022619245
11,5330434G04Rik,RIKEN cDNA 5330434G04 gene,-0.009970776636204378
11,Klhl32,kelch-like 32,-0.00997324340846243
11,Astn1,astrotactin 1,-0.009993442023627964
11,Prpf40a,pre-mRNA processing factor 40A,-0.010046584769072947
11,Rps29,ribosomal protein S29,-0.01005077454667588
11,Prnp,prion protein,-0.01008152671739683
11,Nos1ap,nitric oxide synthase 1 (neuronal) adaptor protein,-0.010101702322746115
11,Tmeff2,transmembrane protein with EGF-like and two follistatin-like domains 2,-0.01012099129389683
11,Sgcd,"sarcoglycan, delta (dystrophin-associated glycoprotein)",-0.010148771890732268
11,Sltm,"SAFB-like, transcription modulator",-0.01015084824599481
11,Arhgef7,Rho guanine nucleotide exchange factor,-0.01016868347678579
11,Ctif,CBP80/20-dependent translation initiation factor,-0.010226609987693883
11,Cdip1,cell death inducing Trp53 target 1,-0.010289670519027617
11,Ddhd2,DDHD domain containing 2,-0.010292354288379192
11,Slmap,sarcolemma associated protein,-0.010319143203338885
11,Ror1,receptor tyrosine kinase-like orphan receptor 1,-0.010333371017588596
11,Dnajc6,DnaJ heat shock protein family (Hsp40) member C6,-0.010489070906884694
11,Rgs6,regulator of G-protein signaling 6,-0.010524772375178187
11,Cdh12,cadherin 12,-0.010560380263562468
11,Adam10,a disintegrin and metallopeptidase domain 10,-0.01058075522430155
11,Rab10,"RAB10, member RAS oncogene family",-0.010597905352276787
11,Vamp2,vesicle-associated membrane protein 2,-0.01062481263665558
11,H3f3b,H3.3 histone B,-0.010632439081856973
11,Dync1h1,dynein cytoplasmic 1 heavy chain 1,-0.010650380071983179
11,Rock1,Rho-associated coiled-coil containing protein kinase 1,-0.010665917635547901
11,Fnbp4,formin binding protein 4,-0.010700567404767252
11,Hdac7,histone deacetylase 7,-0.010723513529585173
11,Epn2,epsin 2,-0.010737383254362763
11,Lrpprc,leucine-rich PPR-motif containing,-0.01077488397842723
11,Ccnh,cyclin H,-0.010791869777996689
11,Elp4,elongator acetyltransferase complex subunit 4,-0.010942496475854928
11,Scaper,S phase cyclin A-associated protein in the ER,-0.010958055097457002
11,Trappc9,trafficking protein particle complex 9,-0.01099638273692895
11,Fam171a1,"family with sequence similarity 171, member A1",-0.01100038489290011
11,Nrd1,Unknown protein for Nrd1,-0.011037917802967942
11,Prtg,protogenin,-0.011048910597924618
11,Fam193a,"family with sequence homology 193, member A",-0.011077556334027345
11,Arid2,AT-rich interaction domain 2,-0.011128360177560593
11,Tmem178,transmembrane protein 178,-0.011134662955998506
11,Zfp608,zinc finger protein 608,-0.011140258545421219
11,Pcnx,Unknown protein for Pcnx,-0.011193016627436428
11,Ap2a2,"adaptor-related protein complex 2, alpha 2 subunit",-0.011199629915017991
11,Tubb2a,"tubulin, beta 2A class IIA",-0.011241560622060259
11,Rps10,ribosomal protein S10,-0.01127046898039622
11,Bclaf1,BCL2-associated transcription factor 1,-0.011282170560304275
11,Rpl17,ribosomal protein L17,-0.01129190882772412
11,Cmip,c-Maf inducing protein,-0.011324698449735986
11,Pgrmc1,progesterone receptor membrane component 1,-0.011475711397100567
11,Itch,"itchy, E3 ubiquitin protein ligase",-0.01148345874576689
11,Cdh9,cadherin 9,-0.011531120391869399
11,Caly,calcyon neuron-specific vesicular protein,-0.011544807001893457
11,Gm14636,predicted gene 14636,-0.011549959516277766
11,Cenpp,centromere protein P,-0.011606105442078995
11,Iqgap2,IQ motif containing GTPase activating protein 2,-0.011634757133003939
11,Frmd4b,FERM domain containing 4B,-0.011651442438588129
11,Gpr45,G protein-coupled receptor 45,-0.011678867783333649
11,Smpd3,"sphingomyelin phosphodiesterase 3, neutral",-0.011714585700040726
11,Ewsr1,Ewing sarcoma breakpoint region 1,-0.011746885884011269
11,C1ql3,C1q-like 3,-0.011759465264873155
11,Tpp2,tripeptidyl peptidase II,-0.01178184584626681
11,Hpca,hippocalcin,-0.011831728704890255
11,Ppp2r2c,"protein phosphatase 2, regulatory subunit B, gamma",-0.011856599419070609
11,Rtn4,reticulon 4,-0.011868354400712086
11,Srcap,Snf2-related CREBBP activator protein,-0.01187552524353047
11,Fndc3a,fibronectin type III domain containing 3A,-0.011884613758172843
11,Cecr2,"CECR2, histone acetyl-lysine reader",-0.011935023560582908
11,Pard3,par-3 family cell polarity regulator,-0.011942731123509574
11,Fat3,FAT atypical cadherin 3,-0.012053636452344625
11,Ctxn1,cortexin 1,-0.01212469018050206
11,Glce,glucuronyl C5-epimerase,-0.012130510658865909
11,Kirrel3,kirre like nephrin family adhesion molecule 3,-0.012163778227107912
11,Rap1a,RAS-related protein 1a,-0.012209416467795133
11,Eif5b,eukaryotic translation initiation factor 5B,-0.012319859468579632
11,Usp47,ubiquitin specific peptidase 47,-0.01249558442336517
11,Stox2,storkhead box 2,-0.012554236279556206
11,Srsf1,serine and arginine-rich splicing factor 1,-0.012576561339003263
11,Tdrd3,tudor domain containing 3,-0.012626283503616909
11,Rpl9,ribosomal protein L9,-0.012632927123421532
11,Hcn1,hyperpolarization activated cyclic nucleotide gated potassium channel 1,-0.012675818739117179
11,Chchd2,coiled-coil-helix-coiled-coil-helix domain containing 2,-0.012675867310659419
11,Osbpl6,oxysterol binding protein-like 6,-0.01270637151120412
11,Lrrn2,"leucine rich repeat protein 2, neuronal",-0.012719319866596307
11,Clcn3,"chloride channel, voltage-sensitive 3",-0.012836348480214305
11,Pja2,praja ring finger ubiquitin ligase 2,-0.01285705377855613
11,Rsf1,remodeling and spacing factor 1,-0.012869600482901582
11,Sh3d19,SH3 domain protein D19,-0.012871261487566545
11,Zeb2,zinc finger E-box binding homeobox 2,-0.012938535125738376
11,Gas7,growth arrest specific 7,-0.012969560840752712
11,Spock2,"sparc/osteonectin, cwcv and kazal-like domains proteoglycan 2",-0.01298854262075969
11,Tmem178b,transmembrane protein 178B,-0.01301055876347842
11,Rgs17,regulator of G-protein signaling 17,-0.013032423407637446
11,Tbl1xr1,transducin (beta)-like 1X-linked receptor 1,-0.01303598601541803
11,Ablim2,actin-binding LIM protein 2,-0.013043482402834292
11,Nfkb1,"nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105",-0.013089940221146644
11,Hlf,hepatic leukemia factor,-0.013114921844393494
11,Aldoa,"aldolase A, fructose-bisphosphate",-0.01317253759053698
11,Mmd,monocyte to macrophage differentiation-associated,-0.013179914512993624
11,Nfx1,"nuclear transcription factor, X-box binding 1",-0.013189033918820365
11,Trio,triple functional domain (PTPRF interacting),-0.013199586470763611
11,Bin1,bridging integrator 1,-0.013207995068101813
11,Ppp1r13b,"protein phosphatase 1, regulatory subunit 13B",-0.013237872495376784
11,Csgalnact1,chondroitin sulfate N-acetylgalactosaminyltransferase 1,-0.013244973264957594
11,Jph4,junctophilin 4,-0.013248569800587588
11,Itm2c,integral membrane protein 2C,-0.01330848977476661
11,Ank,progressive ankylosis,-0.013337950517124924
11,Mark2,MAP/microtubule affinity regulating kinase 2,-0.013350159777844622
11,Sclt1,sodium channel and clathrin linker 1,-0.013471488821335195
11,Rasgef1a,"RasGEF domain family, member 1A",-0.013496520768829314
11,Htt,huntingtin,-0.013499791307263103
11,Slc25a4,"solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 4",-0.013507813231211446
11,Birc6,baculoviral IAP repeat-containing 6,-0.013512792414885337
11,Gng2,"guanine nucleotide binding protein (G protein), gamma 2",-0.013543886362910302
11,Cacna1d,"calcium channel, voltage-dependent, L type, alpha 1D subunit",-0.013550846786749471
11,Caprin1,cell cycle associated protein 1,-0.01364195720645178
11,Purg,purine-rich element binding protein G,-0.01370447001026825
11,Bmpr1a,"bone morphogenetic protein receptor, type 1A",-0.013775911791540153
11,Rps8,ribosomal protein S8,-0.013782720032762714
11,Slc4a10,"solute carrier family 4, sodium bicarbonate cotransporter-like, member 10",-0.013796847301806464
11,Ttc17,tetratricopeptide repeat domain 17,-0.013800308644326756
11,Zfr,zinc finger RNA binding protein,-0.013802146483081647
11,Tnpo3,transportin 3,-0.013826483720288248
11,Gramd1b,GRAM domain containing 1B,-0.013852776010361383
11,Ythdf3,YTH N6-methyladenosine RNA binding protein 3,-0.013870697104070668
11,Abl2,"ABL proto-oncogene 2, non-receptor tyrosine kinase",-0.013871771028314281
11,Itm2b,integral membrane protein 2B,-0.013896143962327065
11,Actr2,actin related protein 2,-0.01414130319599911
11,Setd5,SET domain containing 5,-0.01416421083113806
11,Mrtfa,myocardin related transcription factor A,-0.014198841544889209
11,Cplx2,complexin 2,-0.014242075298414711
11,Pcdh19,protocadherin 19,-0.014290758805376048
11,Kcnb1,"potassium voltage gated channel, Shab-related subfamily, member 1",-0.014367711163631103
11,Jakmip2,janus kinase and microtubule interacting protein 2,-0.014408799452301283
11,Crtac1,cartilage acidic protein 1,-0.014439400135059568
11,Pik3r3,phosphoinositide-3-kinase regulatory subunit 3,-0.014468003573000186
11,Numb,NUMB endocytic adaptor protein,-0.01451884984535387
11,Far1,fatty acyl CoA reductase 1,-0.014533945087800282
11,P4ha1,"procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha 1 polypeptide",-0.014550932390130373
11,Trim44,tripartite motif-containing 44,-0.014568567751470635
11,Atp5a1,Unknown protein for Atp5a1,-0.014628671232080847
11,Abi1,abl interactor 1,-0.014635505316880296
11,Gnb1,"guanine nucleotide binding protein (G protein), beta 1",-0.014712266158406819
11,Nhsl2,NHS like 2,-0.01473916273196313
11,Basp1,"brain abundant, membrane attached signal protein 1",-0.014750190663946217
11,Capza2,capping actin protein of muscle Z-line subunit alpha 2,-0.014778378256884031
11,Dis3l2,DIS3 like 3'-5' exoribonuclease 2,-0.014790160962411307
11,Mapt,microtubule-associated protein tau,-0.014797872032219578
11,Tafa5,TAFA chemokine like family member 5,-0.014909695249614814
11,Grid2,"glutamate receptor, ionotropic, delta 2",-0.015064504109449707
11,Rnf19a,ring finger protein 19A,-0.01511728489772871
11,Thada,thyroid adenoma associated,-0.015134935273434088
11,Apba1,amyloid beta precursor protein binding family A member 1,-0.015281870782898988
11,Ddx24,DEAD box helicase 24,-0.01535664804348464
11,Pds5b,PDS5 cohesin associated factor B,-0.015360717777759533
11,Chgb,chromogranin B,-0.01543405466717864
11,Gprasp1,G protein-coupled receptor associated sorting protein 1,-0.01548667237305903
11,Hnrnpa3,heterogeneous nuclear ribonucleoprotein A3,-0.015502700092320233
11,Arid1b,AT-rich interaction domain 1B,-0.015585827702364545
11,Cers6,ceramide synthase 6,-0.015610587403194813
11,Hnrnpu,heterogeneous nuclear ribonucleoprotein U,-0.015616952202634383
11,Prdm5,PR domain containing 5,-0.015628527353786476
11,Dym,dymeclin,-0.015673496513556748
11,Creb1,cAMP responsive element binding protein 1,-0.01568049096536007
11,Ahcyl1,S-adenosylhomocysteine hydrolase-like 1,-0.015687321673694323
11,Pi4ka,phosphatidylinositol 4-kinase alpha,-0.015701274325668906
11,Prpf4b,pre-mRNA processing factor 4B,-0.01571670789070344
11,Fam135b,"family with sequence similarity 135, member B",-0.015740879297500926
11,Atrx,"ATRX, chromatin remodeler",-0.01574555911747513
11,Sgms1,sphingomyelin synthase 1,-0.015822290291052615
11,Klf9,Kruppel-like transcription factor 9,-0.015875181855748613
11,Fam171b,"family with sequence similarity 171, member B",-0.01595871846510038
11,Mkln1,"muskelin 1, intracellular mediator containing kelch motifs",-0.016011163776106632
11,Atp1b1,"ATPase, Na+/K+ transporting, beta 1 polypeptide",-0.01604457810091695
11,Ccdc30,coiled-coil domain containing 30,-0.01609226270569111
11,Prkcb,"protein kinase C, beta",-0.016102764104316773
11,Olfm1,olfactomedin 1,-0.01610574412533195
11,Gbf1,golgi-specific brefeldin A-resistance factor 1,-0.016135868454189187
11,Map4,microtubule-associated protein 4,-0.01617822850238316
11,Arhgap44,Rho GTPase activating protein 44,-0.016255817647497655
11,Fyco1,FYVE and coiled-coil domain containing 1,-0.0162717091524829
11,Stxbp5,syntaxin binding protein 5 (tomosyn),-0.016298197715302602
11,Trank1,tetratricopeptide repeat and ankyrin repeat containing 1,-0.016334305309116053
11,Ppp2r5e,"protein phosphatase 2, regulatory subunit B', epsilon",-0.016353981490221214
11,Xpo1,exportin 1,-0.016357023072307023
11,Lmo7,LIM domain only 7,-0.016367453975580183
11,Cmss1,cms small ribosomal subunit 1,-0.0163780971897505
11,Rnf217,ring finger protein 217,-0.016428825944077304
11,Itsn2,intersectin 2,-0.016478442619830752
11,9530059O14Rik,RIKEN cDNA 9530059O14 gene,-0.01653151923858134
11,Tia1,cytotoxic granule-associated RNA binding protein 1,-0.01654362550318157
11,Hook1,hook microtubule tethering protein 1,-0.016582999584123004
11,Fbxl20,F-box and leucine-rich repeat protein 20,-0.016646793279103712
11,Mllt3,"myeloid/lymphoid or mixed-lineage leukemia; translocated to, 3",-0.016684359406790906
11,B4galt6,"UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 6",-0.016769909556059837
11,Fryl,FRY like transcription coactivator,-0.016789542228412488
11,Spon1,"spondin 1, (f-spondin) extracellular matrix protein",-0.01680590207503431
11,Rsrc1,arginine/serine-rich coiled-coil 1,-0.016827094595331996
11,Slc8a2,"solute carrier family 8 (sodium/calcium exchanger), member 2",-0.016827270875666028
11,Pwwp2a,PWWP domain containing 2A,-0.01683958638206726
11,Inpp4a,"inositol polyphosphate-4-phosphatase, type I",-0.016856010854057888
11,Lrp6,low density lipoprotein receptor-related protein 6,-0.0168577500255538
11,Lpp,LIM domain containing preferred translocation partner in lipoma,-0.016870029895641254
11,Atf7ip,activating transcription factor 7 interacting protein,-0.016907413079633747
11,Dlgap4,DLG associated protein 4,-0.016916573828534776
11,Syncrip,"synaptotagmin binding, cytoplasmic RNA interacting protein",-0.016922031062971233
11,Rbm5,RNA binding motif protein 5,-0.01694105865278176
11,Dgkz,diacylglycerol kinase zeta,-0.016953855661739018
11,Ddx5,DEAD box helicase 5,-0.017021413532739286
11,Csnk1a1,"casein kinase 1, alpha 1",-0.017058457630956172
11,Fnip2,folliculin interacting protein 2,-0.01711107151192937
11,Trhde,TRH-degrading enzyme,-0.017124264868017335
11,Ube3a,ubiquitin protein ligase E3A,-0.01715804687003803
11,Serinc1,serine incorporator 1,-0.017187656719468803
11,4632427E13Rik,RIKEN cDNA 4632427E13 gene,-0.017294852241425275
11,Septin7,septin 7,-0.017328770144574967
11,Fam172a,Unknown protein for Fam172a,-0.017464688313725774
11,Septin3,septin 3,-0.0174694492280565
11,Pgbd5,piggyBac transposable element derived 5,-0.01747086319378393
11,Stxbp6,syntaxin binding protein 6 (amisyn),-0.017482163752171726
11,Fbxw11,F-box and WD-40 domain protein 11,-0.017541578275855913
11,Atp1a1,"ATPase, Na+/K+ transporting, alpha 1 polypeptide",-0.01755597409446324
11,Gatad2b,GATA zinc finger domain containing 2B,-0.017557595561803495
11,Maml2,mastermind like transcriptional coactivator 2,-0.017585869060165096
11,Slc9a7,"solute carrier family 9 (sodium/hydrogen exchanger), member 7",-0.017603673606409635
11,Zfp652,zinc finger protein 652,-0.01764144621813003
11,Commd10,COMM domain containing 10,-0.017653200501065107
11,Arih1,ariadne RBR E3 ubiquitin protein ligase 1,-0.01768174555131431
11,Syt11,synaptotagmin XI,-0.017776875197858488
11,Pde1a,"phosphodiesterase 1A, calmodulin-dependent",-0.0178911879630836
11,Slc7a14,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 14",-0.017964913545345032
11,Mtch2,mitochondrial carrier 2,-0.01800640959313727
11,Tcf20,transcription factor 20,-0.01801232548209648
11,Smad3,SMAD family member 3,-0.01802236071811614
11,Ttc8,tetratricopeptide repeat domain 8,-0.018067302103678937
11,Lrch1,leucine-rich repeats and calponin homology (CH) domain containing 1,-0.018137527105096092
11,Actg1,"actin, gamma, cytoplasmic 1",-0.0181728428810532
11,Rtn4rl1,reticulon 4 receptor-like 1,-0.018251410641713692
11,Cog5,component of oligomeric golgi complex 5,-0.018348130514224695
11,Ttll11,"tubulin tyrosine ligase-like family, member 11",-0.01835472461793492
11,Lpin2,lipin 2,-0.018368168594054723
11,Ica1,islet cell autoantigen 1,-0.01840909608083648
11,Snap91,synaptosomal-associated protein 91,-0.018527208238051075
11,Rims2,regulating synaptic membrane exocytosis 2,-0.018544330482480307
11,Pakap-1,Unknown protein for Pakap-1,-0.01855529571389808
11,Dnajc1,DnaJ heat shock protein family (Hsp40) member C1,-0.018573551414547775
11,Nptxr,neuronal pentraxin receptor,-0.018627882718982337
11,Diaph2,diaphanous related formin 2,-0.018645078059689384
11,Slc35f1,"solute carrier family 35, member F1",-0.01864924661729442
11,Ly6h,lymphocyte antigen 6 family member H,-0.018682517269138617
11,Wasf1,"WASP family, member 1",-0.018698700142734132
11,Pitpnm2,"phosphatidylinositol transfer protein, membrane-associated 2",-0.018718808598973447
11,Luc7l3,LUC7-like 3 (S. cerevisiae),-0.01874179557406256
11,Prpf39,pre-mRNA processing factor 39,-0.018831517521949122
11,Ubn2,ubinuclein 2,-0.018847311487239365
11,Cpne6,copine VI,-0.01893764006110945
11,Acer3,alkaline ceramidase 3,-0.018999095148256363
11,Rabl6,"RAB, member RAS oncogene family-like 6",-0.019010237066136075
11,Gabbr1,gamma-aminobutyric acid type B receptor subunit 1,-0.019014860672118813
11,Fndc3b,fibronectin type III domain containing 3B,-0.019255595040321757
