names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Microglia NN (for_DEGs),mean_expr_Rest (for_DEGs)
Abi3,14.740802,5.7905264,3.5257364076782436e-49,4.0852323102334804e-48,0.3007518796992481,0.023296296296296298,0.58014864,0.014105935
Gtf2h2,14.657634,2.408766,1.203961506613045e-48,1.375444119162097e-47,0.5016111707841031,0.42148148148148146,1.0381013,0.29524988
Cmtm7,14.601918,5.289234,2.730531808508898e-48,3.0892374608266986e-47,0.3039742212674543,0.03111111111111111,0.60650164,0.02110375
Bin1,14.537258,1.5008515,7.035426906034664e-48,7.871138685547178e-47,0.58968850698174,0.6248148148148148,1.2624079,0.63940525
Capn3,14.505229,4.5257487,1.1226147915182994e-47,1.2469888155476108e-46,0.32545649838882923,0.06662962962962964,0.6480888,0.038823586
Col27a1,14.435164,4.526467,3.109034704586346e-47,3.4209566958327236e-46,0.3147153598281418,0.05125925925925926,0.60843724,0.035697497
Pld4,14.420997,5.146908,3.817885102221594e-47,4.190627969636202e-46,0.3007518796992481,0.03077777777777778,0.5947094,0.022673532
Bin2,14.388627,5.725244,6.099510348489529e-47,6.67592028773579e-46,0.29430719656283566,0.02348148148148148,0.569601,0.014404941
Mtdh,14.380757,1.315953,6.834257020345198e-47,7.464897810433964e-46,0.6047261009667024,0.7011851851851851,1.3778586,0.78457904
Ptprm,14.277175,1.8124701,3.036639518670969e-46,3.2716320716394926e-45,0.5263157894736842,0.3757037037037037,1.2062424,0.5107048
Vrk2,14.245146,2.7759154,4.805435484832175e-46,5.1710873639343426e-45,0.4264232008592911,0.25262962962962965,0.89430094,0.19150232
Mtus1,14.207005,3.225356,8.28962680657292e-46,8.853031490167502e-45,0.3727175080558539,0.1471111111111111,0.7590382,0.11465664
Olfml3,14.1457205,4.6884065,1.9847390110019714e-45,2.0971269062376315e-44,0.3050483351235231,0.04396296296296296,0.61152333,0.032180443
Elk3,14.141066,3.9779365,2.1204982361482146e-45,2.2370548726070879e-44,0.3394199785177229,0.09792592592592593,0.67148525,0.05896984
Specc1,14.097804,1.1387863,3.917731076867024e-45,4.0992770263012823e-44,0.60687432867884,0.6858148148148148,1.3652086,0.84351355
Gm3134,14.083642,4.3041687,4.787711309173013e-45,4.994014086858651e-44,0.31364124597207305,0.05881481481481481,0.62487084,0.04299988
Arsb,14.049567,1.4303135,7.750653713515384e-45,8.056482215944231e-44,0.5746509129967776,0.6355185185185185,1.3206725,0.702546
Rhoh,14.013499,5.535297,1.2889501554973143e-44,1.3331058767595394e-43,0.2878625134264232,0.024074074074074074,0.55524206,0.015880832
Nipbl,13.969084,0.6875752,2.407027715041956e-44,2.4770905669543225e-43,0.6530612244897959,0.8024074074074075,1.4977016,1.1491116
Pard3b,13.915117,2.28344,5.127585393474266e-44,5.238715571203556e-43,0.4672395273899033,0.32285185185185183,1.0452018,0.32118803
Asph,13.855902,1.5724776,1.1717544938907261e-43,1.1858773352483544e-42,0.560687432867884,0.592037037037037,1.2227126,0.5909683
Nf1,13.770266,0.6090326,3.847941772288059e-43,3.840794777911595e-42,0.6616541353383458,0.8016666666666666,1.5312132,1.2166535
Arhgap25,13.745081,4.3826656,5.4512112353363366e-43,5.42094914483669e-42,0.31149301825993553,0.06633333333333333,0.61250186,0.03971117
Spi1,13.726232,5.5368614,7.0717386466032535e-43,7.016898723568295e-42,0.2814178302900107,0.02277777777777778,0.530902,0.014975105
Golm1,13.498925,2.9948192,1.5867421079391222e-41,1.5199914595481003e-40,0.3995703544575725,0.22307407407407406,0.8010157,0.14325802
Ints6l,13.433748,1.8980749,3.834959284872875e-41,3.6347568248512926e-40,0.5209452201933404,0.5098518518518519,1.1205127,0.44110423
A630001G21Rik,13.403785,5.485173,5.745682976889693e-41,5.417070231193896e-40,0.27604726100966703,0.023925925925925927,0.52935845,0.015459472
Adgre1,13.344003,5.256761,1.2837627000960718e-40,1.1977327691521337e-39,0.2781954887218045,0.028148148148148148,0.54004824,0.018556202
Sh3kbp1,13.295093,1.4536937,2.471675604471576e-40,2.2948833273030838e-39,0.5531686358754028,0.5762592592592592,1.2092716,0.6196786
Slc12a6,13.022251,1.319769,9.143516051939024e-39,8.129923107730033e-38,0.569280343716434,0.6593333333333333,1.249533,0.6916344
Basp1,12.991919,0.9155139,1.3597438110132822e-38,1.2042292749481508e-37,0.6251342642320086,0.7544814814814815,1.4304141,0.98810005
Mlxipl,12.785559,5.4709597,1.9743998661721886e-37,1.7020251653527977e-36,0.26423200859291085,0.023851851851851853,0.5135593,0.015020425
Cdk6,12.77883,3.7426004,2.1528375386319155e-37,1.852874588822536e-36,0.31901181525241673,0.10392592592592592,0.65437275,0.06674704
Fmnl3,12.635861,4.118047,1.3391873801295877e-36,1.1294402041457006e-35,0.29108485499462944,0.06492592592592593,0.5723896,0.043526642
Trem2,12.603539,4.820984,2.018782580120411e-36,1.6983308681225875e-35,0.26745435016111707,0.03162962962962963,0.53245294,0.024570456
Slc7a7,12.59647,5.115038,2.2080783047410842e-36,1.8552552860660704e-35,0.26423200859291085,0.028185185185185185,0.51287895,0.01915093
Tlr7,12.5847025,5.0553637,2.5630780253088924e-36,2.1494977072425075e-35,0.2653061224489796,0.02985185185185185,0.51793915,0.020201394
Pik3r1,12.540262,1.7472488,4.4950459704135415e-36,3.752155490059393e-35,0.5209452201933404,0.5060370370370371,1.120368,0.4795784
Arhgap22,12.519458,3.602034,5.843318783558951e-36,4.862495376718149e-35,0.33404940923737914,0.13737037037037036,0.6635444,0.07468888
Lcp1,12.49426,3.6233313,8.023940114522073e-36,6.64212171525595e-35,0.30612244897959184,0.08948148148148148,0.6002409,0.06461436
Rcsd1,12.490922,4.8841877,8.36785443031062e-36,6.922544597981722e-35,0.26423200859291085,0.030407407407407407,0.51112586,0.022340221
Pnpla7,12.468385,3.1256778,1.1105457966583413e-35,9.156295046397554e-35,0.35123523093447906,0.1622962962962963,0.70908487,0.11176773
Selenop,12.393005,3.0060496,2.8515376969446503e-35,2.3331552349848584e-34,0.32867883995703545,0.11951851851851852,0.65766144,0.10956945
Pou2f2,12.381634,2.3957272,3.2858311025465657e-35,2.684411119654187e-34,0.45112781954887216,0.3742962962962963,0.942121,0.26041716
Pik3cg,12.367845,5.33332,3.9014936308600553e-35,3.182548083218266e-34,0.2556390977443609,0.022555555555555554,0.47986433,0.015159787
Fermt3,12.296351,4.9101696,9.47584808666363e-35,7.659928943701918e-34,0.26423200859291085,0.036,0.5083078,0.021793192
Mpeg1,12.190432,5.141566,3.495665041365157e-34,2.7715703647530764e-33,0.2556390977443609,0.02688888888888889,0.49098736,0.017799359
Tec,12.159835,4.8411055,5.086152457872402e-34,4.0160128281819404e-33,0.2588614393125671,0.03188888888888889,0.50031793,0.02239847
Slc7a8,12.158408,2.1122823,5.175725936233104e-34,4.08553924519928e-33,0.48120300751879697,0.4581851851851852,1.0268137,0.34677014
Tacc1,12.152967,1.4521116,5.532027182034583e-34,4.3616657975724546e-33,0.5413533834586466,0.6033703703703703,1.1733198,0.59664994
Mgat5,12.118266,1.2560091,8.452851641489468e-34,6.612172448524659e-33,0.5574650912996778,0.6279259259259259,1.2266412,0.69762224
Frmd4a,12.043569,0.4833771,2.0968411127053162e-33,1.625566090547947e-32,0.8904403866809882,0.8552222222222222,2.476239,2.1740944
P2ry13,12.018662,5.1373677,2.8352251638822713e-33,2.1878948924042687e-32,0.2502685284640172,0.02374074074074074,0.47948208,0.017328978
Gm26542,12.005801,3.7239792,3.312389739313154e-33,2.5509863082643863e-32,0.3157894736842105,0.12114814814814814,0.65024745,0.06702505
Cd37,11.990404,5.36284,3.98954447741531e-33,3.063705633270917e-32,0.24812030075187969,0.02188888888888889,0.46702605,0.014361395
Mitf,11.985981,1.793821,4.208351180782322e-33,3.229888495504741e-32,0.49946294307196565,0.4832962962962963,1.080534,0.44552836
Ppp1r9a,11.870889,0.47655323,1.6767680149990566e-32,1.2645174449347361e-31,0.6595059076262084,0.8084814814814815,1.5337887,1.2845236
Zeb1,11.795053,0.88274556,4.1394250163730044e-32,3.094778803281653e-31,0.6143931256713212,0.698037037037037,1.3882295,0.9674415
Phyhd1,11.745867,2.9006574,7.415818344306335e-32,5.504503837334565e-31,0.3845327604726101,0.2512962962962963,0.7605648,0.14201081
B4galt1,11.695063,3.1337295,1.350875023436778e-31,9.96103509323442e-31,0.3383458646616541,0.1668148148148148,0.65641624,0.100493215
Nfatc1,11.648239,4.573699,2.342478072431492e-31,1.7145841952120455e-30,0.2513426423200859,0.034666666666666665,0.48134282,0.025630869
Prex1,11.643361,2.5602999,2.4804339750746913e-31,1.8135853308913457e-30,0.39849624060150374,0.2753703703703704,0.80743325,0.19111073
Whrn,11.569425,3.3928895,5.887610918175587e-31,4.2756785235507576e-30,0.3157894736842105,0.13307407407407407,0.6195627,0.07852733
Il6st,11.537578,2.7854116,8.529351921119575e-31,6.167483480099112e-30,0.37379162191192267,0.23177777777777778,0.7501374,0.15019377
Msn,11.521872,4.2741485,1.0236257341043183e-30,7.379882875069233e-30,0.25671321160042965,0.04448148148148148,0.49714786,0.03274361
Cd53,11.51231,5.047996,1.1437336701644335e-30,8.228145573579204e-30,0.24167561761546724,0.025111111111111112,0.45902473,0.017455174
Sla,11.506805,4.1551275,1.2191143102258947e-30,8.758716982826146e-30,0.2749731471535983,0.07237037037037038,0.53144693,0.0386128
Tnfrsf11a,11.470181,3.725076,1.8626911098240303e-30,1.3307766583613852e-29,0.3029001074113856,0.1155925925925926,0.59300876,0.05940904
Irak2,11.462657,3.292794,2.0318430040732915e-30,1.4489283842741333e-29,0.3071965628356606,0.11866666666666667,0.61567086,0.083261155
Mylip,11.452138,2.8433745,2.294170372372682e-30,1.6333958109606243e-29,0.37808807733619765,0.24685185185185185,0.7565833,0.14633583
Tcf7l2,11.421874,2.427013,3.251465490318665e-30,2.3064117667598346e-29,0.34156820622986034,0.15974074074074074,0.70406085,0.17397933
P2ry6,11.413326,5.2653527,3.587418580602333e-30,2.541364019530311e-29,0.24060150375939848,0.026629629629629628,0.4583531,0.015004927
Ehd4,11.375063,4.0082235,5.566246963294863e-30,3.9183928714627447e-29,0.2738990332975295,0.07322222222222222,0.5331452,0.042836823
Ccnd3,11.250099,3.387557,2.313316698928342e-29,1.602031435572282e-28,0.2975295381310419,0.10992592592592593,0.606723,0.0767113
Samsn1,11.2136965,4.7958503,3.4929560920534813e-29,2.4077919495504627e-28,0.24382384532760473,0.035777777777777776,0.46984854,0.021361405
Ifngr1,11.176382,3.8214705,5.321569039420303e-29,3.6449288832328206e-28,0.26852846401718583,0.06955555555555555,0.5200409,0.047119055
Rin3,11.133048,4.755294,8.662205765776746e-29,5.895477936332857e-28,0.24167561761546724,0.03481481481481481,0.45466164,0.02109004
Stab1,11.021854,4.816333,2.998173683181636e-28,2.0175538909864904e-27,0.23415682062298604,0.02711111111111111,0.45292318,0.020129938
Rin2,11.011778,2.6665814,3.3532131189689344e-28,2.251957923186585e-27,0.3501611170784103,0.19925925925925925,0.7144589,0.15210696
Fcgr3,11.0001335,5.024413,3.8156488037035846e-28,2.556770158491654e-27,0.23093447905477982,0.02374074074074074,0.4346333,0.016588587
Fam172a,10.990402,0.45864853,4.250278597960274e-28,2.8444579309387934e-27,0.6337271750805585,0.7997037037037037,1.4468349,1.213326
Atp8a1,10.959328,0.36582586,5.994274689047567e-28,3.995687444671499e-27,0.6745435016111708,0.8212962962962963,1.5859784,1.3898224
Grn,10.8589,3.2734046,1.8091520958420567e-27,1.1859457627537465e-26,0.2964554242749731,0.11777777777777777,0.5880856,0.079543084
Zfp652,10.854249,1.6371115,1.903648583578026e-27,1.2463703080102718e-26,0.5016111707841031,0.5521851851851852,1.0587429,0.47331157
Soga1,10.853557,2.5678647,1.918130581695573e-27,1.2552403490053594e-26,0.38345864661654133,0.27196296296296296,0.7788487,0.18135095
A830008E24Rik,10.722997,5.063893,7.938835319867457e-27,5.125336497953834e-26,0.22556390977443608,0.024,0.45944524,0.017285101
Havcr2,10.719907,5.197673,8.208596862270827e-27,5.295678215827542e-26,0.22556390977443608,0.024037037037037037,0.4286335,0.014477025
Gna15,10.692508,5.530323,1.1034605654339175e-26,7.094995308257805e-26,0.22019334049409237,0.017814814814814815,0.40483877,0.010740532
Itm2b,10.652066,0.9977061,1.7053759844292674e-26,1.0910345881336767e-25,0.6015037593984962,0.7282962962962963,1.334741,0.8761927
Syk,10.58179,4.6040854,3.619754490675953e-26,2.290692490919992e-25,0.23308270676691728,0.03711111111111111,0.431141,0.0219211
Rnf180,10.564253,1.8004653,4.364286668847884e-26,2.754718881652399e-25,0.47046186895810954,0.4738888888888889,1.0012097,0.4016128
Tgfb1,10.516085,5.2007523,7.283794648895155e-26,4.549408698647439e-25,0.22019334049409237,0.022074074074074072,0.41439664,0.013864611
Nrros,10.510665,3.7941554,7.714789848013444e-26,4.815247461466231e-25,0.27175080558539205,0.09281481481481481,0.54334813,0.050719995
Cables1,10.50726,2.8361514,7.998346102837106e-26,4.989913159582842e-25,0.3469387755102041,0.21488888888888888,0.7194348,0.13758029
BC035044,10.46181,5.507184,1.2936096585445036e-25,8.018291009248169e-25,0.2158968850698174,0.017962962962962962,0.40174136,0.010812417
Rps6ka1,10.403062,3.9935539,2.400920731767614e-25,1.4749140389253724e-24,0.2513426423200859,0.06674074074074074,0.47611964,0.03756951
Ddx5,10.352412,0.5327147,4.0807048496069826e-25,2.493712515554688e-24,0.6326530612244898,0.813,1.431642,1.1637834
Ctsh,10.326593,4.828122,5.34245044360685e-25,3.2544013470803913e-24,0.21804511278195488,0.023333333333333334,0.4178272,0.018094087
Kcnk13,10.31892,2.7141135,5.787035258252681e-25,3.5204355306599395e-24,0.3157894736842105,0.15918518518518518,0.64579123,0.129534
Btk,10.180598,4.5639024,2.4206735107075668e-24,1.4463752998157064e-23,0.22663802363050484,0.03851851851851852,0.4373285,0.022928122
Elf4,10.171541,5.433301,2.656721521359648e-24,1.584949095891069e-23,0.21052631578947367,0.018111111111111113,0.40208286,0.011389029
Crlf3,10.154403,2.648806,3.1674310654873243e-24,1.8858602421813517e-23,0.3523093447905478,0.23285185185185187,0.71472186,0.15392849
Slc2a5,10.142246,5.187883,3.587527934040522e-24,2.1307885850501508e-23,0.21267454350161116,0.02148148148148148,0.41568214,0.014040646
Mafb,10.105674,4.0992384,5.2135804947594006e-24,3.079553921613214e-23,0.23630504833512353,0.05322222222222222,0.44193062,0.03190842
Dock11,10.016997,2.055747,1.2834306957669812e-23,7.482270079249032e-23,0.39742212674543503,0.32062962962962965,0.82810086,0.27004808
AU020206,9.953417,5.0589786,2.4367096269082553e-23,1.4107818934502224e-22,0.20945220193340494,0.021814814814814815,0.42023087,0.015546985
Pitpnc1,9.925604,1.326047,3.2214553839630927e-23,1.861516261657813e-22,0.505907626208378,0.5077777777777778,1.1135886,0.59651285
Pwwp2a,9.925441,1.4933621,3.226733059849369e-23,1.8641650681176638e-22,0.4940923737916219,0.5619259259259259,1.0235445,0.49060667
Rubcnl,9.919297,4.0170903,3.4316233526569004e-23,1.9804063463464545e-22,0.22986036519871106,0.04844444444444444,0.43050715,0.0326911
Klhl6,9.847091,5.2381816,7.055644486041229e-23,4.035444174966535e-22,0.20408163265306123,0.017555555555555557,0.3836295,0.012312598
Pik3r5,9.814762,5.039473,9.726690860066301e-23,5.533690099724359e-22,0.21052631578947367,0.026740740740740742,0.40041116,0.014862364
Scoc,9.746491,2.4551985,1.909538379816882e-22,1.0779263921361263e-21,0.36627282491944146,0.2652962962962963,0.72667676,0.17796913
Git2,9.742771,1.9757664,1.980783771188108e-22,1.1174398474034108e-21,0.44360902255639095,0.44225925925925924,0.9132601,0.32166982
Ctsc,9.682344,4.0305896,3.584012461768276e-22,2.010069189056848e-21,0.22771213748657357,0.05151851851851852,0.4363425,0.03292458
Susd3,9.67079,5.5877433,4.012699544819517e-22,2.2458078893834705e-21,0.19871106337271752,0.015222222222222222,0.38181245,0.0096211145
Ets1,9.615622,3.613565,6.869299138738049e-22,3.81832991017566e-21,0.23415682062298604,0.06077777777777778,0.45241264,0.045679778
Kctd12,9.57919,2.636746,9.78090207577121e-22,5.4021138494547266e-21,0.3297529538131042,0.20707407407407408,0.6334227,0.13290924
Gm35154,9.417885,5.562726,4.602656910809767e-21,2.496435026109375e-20,0.19441460794844254,0.015925925925925927,0.39253286,0.010119323
Arhgap30,9.38881,5.1459894,6.068212975480231e-21,3.2708702638145195e-20,0.19656283566058003,0.019037037037037036,0.36735463,0.012459168
Pid1,9.30171,1.0826108,1.38204764567923e-20,7.374031024503754e-20,0.523093447905478,0.589925925925926,1.1990407,0.73907334
Slc24a3,9.297013,0.51759994,1.444456747865082e-20,7.70090333633626e-20,0.6283566058002148,0.7338148148148148,1.4516114,1.1891235
Il15,9.257239,4.314976,2.0978605734878525e-20,1.1127025979000907e-19,0.20193340494092374,0.028296296296296295,0.381809,0.02309026
Ncf2,9.241844,4.9218273,2.4228550175287085e-20,1.282294944278046e-19,0.19763694951664876,0.02388888888888889,0.36626837,0.01448743
Sall3,9.199969,3.8157542,3.580518159674719e-20,1.8857021354460938e-19,0.21267454350161116,0.04337037037037037,0.40001073,0.0343314
Rptor,9.195656,1.2088202,3.727154173114485e-20,1.9613911600388994e-19,0.5102040816326531,0.634962962962963,1.0969075,0.62220544
Plek,9.134714,3.0484293,6.557965500972313e-20,3.422267100623928e-19,0.2953813104189044,0.1665185185185185,0.5792398,0.0906148
Prkca,9.128714,0.4787806,6.93179692751102e-20,3.6138413551071227e-19,0.6433941997851772,0.7647037037037037,1.5168287,1.2677858
Epsti1,9.046056,4.5331435,1.4822525411388772e-19,7.651897364150169e-19,0.20300751879699247,0.035333333333333335,0.41199952,0.021781014
Ctsz,8.98895,3.7095973,2.4960466362576347e-19,1.2765278476635449e-18,0.2158968850698174,0.05211111111111111,0.42140517,0.039278794
Tnfaip8,8.916133,3.7150562,4.828526075506161e-19,2.4406037556217183e-18,0.20945220193340494,0.045592592592592594,0.4133758,0.038240403
Pik3cd,8.905848,3.2627316,5.297970296459183e-19,2.6733607862133003e-18,0.2728249194414608,0.13725925925925925,0.52562416,0.06957067
Hps3,8.9018,2.5758712,5.494809935384585e-19,2.7700852338420975e-18,0.3469387755102041,0.263,0.6849955,0.15271832
Abcc3,8.836276,5.3169417,9.89616485634963e-19,4.952690439376319e-18,0.1836734693877551,0.016185185185185184,0.33895874,0.010071171
Agps,8.816445,1.5731448,1.181510285364117e-18,5.89767441347461e-18,0.4683136412459721,0.5305185185185185,0.98825717,0.44903967
Ski,8.729869,1.4868271,2.549689897958912e-18,1.2584527472108002e-17,0.4747583243823845,0.5525555555555556,0.99132377,0.47293648
Sipa1l2,8.718882,2.1685658,2.809620891013925e-18,1.3844583411249617e-17,0.35875402792696026,0.2859259259259259,0.71174306,0.2076498
Tyrobp,8.672987,4.001394,4.209295567287226e-18,2.062056005341983e-17,0.19441460794844254,0.031962962962962964,0.37371936,0.027900396
Baz1a,8.659171,4.0161977,4.752078961993686e-18,2.32456511394084e-17,0.20193340494092374,0.04296296296296296,0.38151473,0.028302882
Wipf1,8.630906,1.9196434,6.086792511167076e-18,2.967739335421146e-17,0.3351235230934479,0.22196296296296297,0.6728883,0.22611415
Zfand3,8.57649,0.5234875,9.781165427424654e-18,4.7303800402249906e-17,0.569280343716434,0.7546666666666667,1.2561741,1.0107051
Rock2,8.5629225,0.37590614,1.1004197086052949e-17,5.3151676380054424e-17,0.5972073039742213,0.7774074074074074,1.3089067,1.1256818
Nuak1,8.55965,2.02493,1.132104097312842e-17,5.464278263839781e-17,0.40494092373791624,0.38985185185185184,0.83233124,0.27695438
Nlrp1b,8.558987,5.2628675,1.1386379876757945e-17,5.494828076301832e-17,0.17937701396348013,0.017407407407407406,0.33176622,0.010194544
Rassf2,8.531495,2.6733906,1.4446862590546296e-17,6.949287465234138e-17,0.2545649838882922,0.11425925925925925,0.48239893,0.09274593
Man1a2,8.51481,0.88774824,1.6686428940583672e-17,8.01079767077869e-17,0.5241675617615468,0.6665555555555556,1.1349719,0.7612509
Cux1,8.489432,1.3357292,2.0764897082197007e-17,9.945682434913255e-17,0.4683136412459721,0.51,0.9986841,0.5184085
