Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_Set_Library,Direction
Reactome_2022,Hedgehog Off State R-HSA-5610787,9/98,0.0028821063687633,0.0141735747693414,0,0,3.2756579443480884,19.160089408104696,SEM1;PSMA4;PSMB5;UBB;GNAS;RPS27A;UBA52;PSMA7;RBX1,Reactome_2022,Upregulated_in_Control
Reactome_2022,RUNX1 Regulates Transcription Of Genes Involved In Differentiation Of HSCs R-HSA-8939236,9/98,0.0028821063687633,0.0141735747693414,0,0,3.2756579443480884,19.160089408104696,SEM1;H2AZ1;H2AJ;PSMA4;PSMB5;UBB;RPS27A;UBA52;PSMA7,Reactome_2022,Upregulated_in_Control
Reactome_2022,TCF Dependent Signaling In Response To WNT R-HSA-201681,14/198,0.0028941483576412,0.0141735747693414,0,0,2.4732766865298315,14.456461482641068,TLE4;H2AZ1;YWHAZ;PSMA7;RBX1;PPP2CA;SEM1;H2AJ;PSMA4;PSMB5;UBB;PPP2R1A;RPS27A;UBA52,Reactome_2022,Upregulated_in_Control
GO_Biological_Process_2023,Ribosomal Large Subunit Assembly (GO:0000027),5/22,0.0004278163902569843,0.0142233449166597,0,0,9.499019607843136,73.6821515449513,RPL5;RPL10;RPL11;RPL23A;RPL6,GO_Biological_Process_2023,Upregulated_in_Control
GO_Biological_Process_2023,Positive Regulation Of Phosphatase Activity (GO:0010922),5/22,0.0004278163902569843,0.0142233449166597,0,0,9.499019607843136,73.6821515449513,MEF2C;HSP90AB1;CALM3;CALM1;CALM2,GO_Biological_Process_2023,Upregulated_in_Control
Reactome_2022,Centrosome Maturation R-HSA-380287,8/81,0.0030984511018716,0.0151066704833474,0,0,3.5468667538606278,20.48972762387711,YWHAE;HSP90AA1;TUBA1A;PPP2R1A;NME7;DYNLL1;YWHAG;TUBA4A,Reactome_2022,Upregulated_in_Control
Reactome_2022,NOTCH1 Intracellular Domain Regulates Transcription R-HSA-2122947,6/48,0.0031161368632315,0.0151073319404224,0,0,4.6155497257333655,26.63708162862777,TLE4;SNW1;UBB;RPS27A;UBA52;RBX1,Reactome_2022,Upregulated_in_Control
Reactome_2022,Hedgehog Ligand Biogenesis R-HSA-5358346,7/64,0.0031261297634237,0.0151073319404224,0,0,3.97130786833304,22.90634309284879,SEM1;PSMA4;PSMB5;UBB;RPS27A;UBA52;PSMA7,Reactome_2022,Upregulated_in_Control
GO_Biological_Process_2023,Clathrin Coat Assembly (GO:0048268),4/13,0.0004767195126814508,0.0156227794584464,0,0,14.336106489184692,109.65088982452836,CALY;NSG2;CLTA;NSG1,GO_Biological_Process_2023,Upregulated_in_Control
KEGG_2019_Mouse,RNA transport,13/167,0.001742089409402,0.0158239788020682,0,0,2.7436490873990875,17.429497456977067,EIF4A2;EIF4A1;PABPC4;EIF1;EEF1A1;EEF1A2;SUMO2;EIF3H;EIF3F;EIF3C;EIF1B;RAN;EIF3A,KEGG_2019_Mouse,Upregulated_in_Control
Reactome_2022,RHO GTPases Activate PAKs R-HSA-5627123,4/21,0.0032927228649588,0.0158426183458763,0,0,7.586571400606831,43.36514891136768,CDC42;MYL6;CALM1;MYL12B,Reactome_2022,Upregulated_in_Control
GO_Biological_Process_2023,Regulation Of Signal Transduction By P53 Class Mediator (GO:1901796),7/47,0.0004920479853679182,0.0158980011047042,0,0,5.664088628762542,43.14299103957865,RPS15;RPL5;RPL11;USP2;RPS20;RPL37;RPL17,GO_Biological_Process_2023,Upregulated_in_Control
Reactome_2022,COPI-independent Golgi-to-ER Retrograde Traffic R-HSA-6811436,5/34,0.003352901885317,0.0160617177650342,0,0,5.564942528735632,31.70864782787815,CAPZA2;RAB6A;DYNLL1;RAB6B;DYNLL2,Reactome_2022,Upregulated_in_Control
Reactome_2022,PTEN Regulation R-HSA-6807070,11/139,0.0033752378374546,0.0160984169899468,0,0,2.787471064814815,15.8643047658941,SEM1;JUN;PSMA4;PSMB5;UBB;VAPA;RHEB;CHD3;RPS27A;UBA52;PSMA7,Reactome_2022,Upregulated_in_Control
Reactome_2022,Mitochondrial Protein Import R-HSA-1268020,7/65,0.0034140601860353,0.0161432070003484,0,0,3.902635220851113,22.166394466889862,DNAJC19;TIMM8B;CHCHD2;COX17;CHCHD10;VDAC1;SLC25A4,Reactome_2022,Upregulated_in_Control
Reactome_2022,p53-Dependent G1 DNA Damage Response R-HSA-69563,7/65,0.0034140601860353,0.0161432070003484,0,0,3.902635220851113,22.166394466889862,SEM1;PSMA4;PSMB5;UBB;RPS27A;UBA52;PSMA7,Reactome_2022,Upregulated_in_Control
GO_Biological_Process_2023,Positive Regulation Of Mitophagy (GO:1901526),3/6,0.000514509661942923,0.0163928495069036,0,0,32.21262458471761,243.9235354944562,VDAC1;SLC25A5;SLC25A4,GO_Biological_Process_2023,Upregulated_in_Control
GO_Biological_Process_2023,Axon Extension (GO:0048675),5/23,0.0005331531135439847,0.016754154006437,0,0,8.970833333333333,67.61049669622687,SEMA5A;HSP90AA1;PPP3CB;HSP90AB1;MAP1B,GO_Biological_Process_2023,Upregulated_in_Control
Reactome_2022,Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016,11/140,0.0035659336555339,0.0167889666099601,0,0,2.765719207579673,15.588504383487956,PPP2CA;USP14;MEF2C;JUN;DUSP3;UBB;PPP2R1A;NDUFA2;HMGB1;RPS27A;UBA52,Reactome_2022,Upregulated_in_Control
KEGG_2019_Mouse,Mineral absorption,6/44,0.0019844426449733,0.0173043398641676,0,0,5.102451454178016,31.74958162767172,FTL1;FTH1;ATP1A3;ATP1A1;MT1;ATP1B1,KEGG_2019_Mouse,Upregulated_in_Control
Reactome_2022,Activation Of NF-kappaB In B Cells R-HSA-1169091,7/66,0.0037217562421658,0.0174477205028033,0,0,3.8362904597245056,21.458519383072925,SEM1;PSMA4;PSMB5;UBB;RPS27A;UBA52;PSMA7,Reactome_2022,Upregulated_in_Control
Reactome_2022,Alpha-protein Kinase 1 Signaling Pathway R-HSA-9645460,3/11,0.0037900337396961,0.0175428987866947,0,0,12.076619601328904,67.33174771185406,UBB;RPS27A;UBA52,Reactome_2022,Upregulated_in_Control
Reactome_2022,CLEC7A (Dectin-1) Induces NFAT Activation R-HSA-5607763,3/11,0.0037900337396961,0.0175428987866947,0,0,12.076619601328904,67.33174771185406,PPP3CB;PPP3R1;CALM1,Reactome_2022,Upregulated_in_Control
Reactome_2022,"TICAM1,TRAF6-dependent Induction Of TAK1 Complex R-HSA-9014325",3/11,0.0037900337396961,0.0175428987866947,0,0,12.076619601328904,67.33174771185406,UBB;RPS27A;UBA52,Reactome_2022,Upregulated_in_Control
Reactome_2022,Regulation Of TNFR1 Signaling R-HSA-5357905,5/35,0.003816022532785,0.0175433108591664,0,0,5.379166666666666,29.9541403632874,UBB;USP2;RACK1;RPS27A;UBA52,Reactome_2022,Upregulated_in_Control
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,17/271,0.0038221069237381,0.0175433108591664,0,0,2.1787254271787457,12.128863050200833,YWHAE;YWHAB;DYNLL1;DYNLL2;YWHAZ;PSMA7;PPP2CA;SEM1;RPS27;PSMA4;PSMB5;UBB;PPP2R1A;RPS27A;UBA52;YWHAG;YWHAH,Reactome_2022,Upregulated_in_Control
Reactome_2022,Toll-like Receptor Cascades R-HSA-168898,12/162,0.0038691315001749,0.0176851552320494,0,0,2.5962900505902198,14.421677811246916,PPP2CA;USP14;MEF2C;JUN;DUSP3;UBB;PPP2R1A;NDUFA2;HMGB1;RPS27A;UBA52;CTSB,Reactome_2022,Upregulated_in_Control
Reactome_2022,ERK/MAPK Targets R-HSA-198753,4/22,0.0039293710636753,0.0178859753396344,0,0,7.164725457570715,39.68739106150868,PPP2CA;MEF2C;DUSP3;PPP2R1A,Reactome_2022,Upregulated_in_Control
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154,7/67,0.0040500683986895,0.0182087091531248,0,0,3.7721571906354514,20.780895100203136,SEM1;PSMA4;PSMB5;UBB;RPS27A;UBA52;PSMA7,Reactome_2022,Upregulated_in_Control
Reactome_2022,G1/S DNA Damage Checkpoints R-HSA-69615,7/67,0.0040500683986895,0.0182087091531248,0,0,3.7721571906354514,20.780895100203136,SEM1;PSMA4;PSMB5;UBB;RPS27A;UBA52;PSMA7,Reactome_2022,Upregulated_in_Control
Reactome_2022,Regulation Of PTEN Stability And Activity R-HSA-8948751,7/67,0.0040500683986895,0.0182087091531248,0,0,3.7721571906354514,20.780895100203136,SEM1;PSMA4;PSMB5;UBB;RPS27A;UBA52;PSMA7,Reactome_2022,Upregulated_in_Control
GO_Biological_Process_2023,Positive Regulation Of Apoptotic Process (GO:0043065),19/270,0.0006024157472316712,0.0186748881641818,0,0,2.472947799246699,18.33582661272616,MTCH1;BNIP3L;PRNP;EPHA7;JUN;MTCH2;RPS6;HMGB1;DYNLL1;TLE5;SOD1;MLLT11;DNAJA1;OLFM1;ARL6IP5;RACK1;RPS3;TRIM35;SQSTM1,GO_Biological_Process_2023,Upregulated_in_Control
Reactome_2022,Hedgehog On State R-HSA-5632684,8/85,0.0041751799503049,0.0186945812468755,0,0,3.3619178141791206,18.418595606902542,SEM1;PSMA4;PSMB5;UBB;RPS27A;UBA52;PSMA7;RBX1,Reactome_2022,Upregulated_in_Control
GO_Biological_Process_2023,Regulation Of Neuron Differentiation (GO:0045664),9/79,0.0006245165268772389,0.0191018788354184,0,0,4.168863854266539,30.760098539753447,NEUROD2;MEF2C;PCP4;MMD;BDNF;CALR;BRINP3;YWHAG;YWHAH,GO_Biological_Process_2023,Upregulated_in_Control
GO_Biological_Process_2023,Regulation Of Supramolecular Fiber Organization (GO:1902903),5/24,0.0006568363591042243,0.0198260869445406,0,0,8.498245614035088,62.27578669587705,HSPA8;MAP1B;MAP1A;PARK7;APOE,GO_Biological_Process_2023,Upregulated_in_Control
Reactome_2022,Signaling By FGFR R-HSA-190236,8/86,0.0044846273038272,0.0199985209443029,0,0,3.3186445045741526,17.94424232000287,PPP2CA;FLRT2;UBB;PPP2R1A;RPS27A;FGF13;UBA52;FGFR2,Reactome_2022,Upregulated_in_Control
Reactome_2022,Integration Of Energy Metabolism R-HSA-163685,9/105,0.0045735306338721,0.0203124012362661,0,0,3.0357067953020134,16.354778695812087,SYT5;PPP2CA;MARCKS;GNG2;PPP2R1A;GNB2;GNAS;ACSL3;VAMP2,Reactome_2022,Upregulated_in_Control
Reactome_2022,IKK Complex Recruitment Mediated By RIP1 R-HSA-937041,4/23,0.0046443667758911,0.0204613267194881,0,0,6.787284350643664,36.46197188783111,UBB;NDUFA2;RPS27A;UBA52,Reactome_2022,Upregulated_in_Control
Reactome_2022,RHOBTB2 GTPase Cycle R-HSA-9013418,4/23,0.0046443667758911,0.0204613267194881,0,0,6.787284350643664,36.46197188783111,CCT2;HSP90AA1;HSP90AB1;ACTG1,Reactome_2022,Upregulated_in_Control
Reactome_2022,SARS-CoV-1 Infection R-HSA-9678108,6/52,0.0046709614201877,0.0204961787117836,0,0,4.213326558757349,22.610355015510127,DDX5;UBB;CANX;CHMP4B;RPS27A;UBA52,Reactome_2022,Upregulated_in_Control
Reactome_2022,Loss Of Nlp From Mitotic Centrosomes R-HSA-380259,7/69,0.0047719828906118,0.0208560367768972,0,0,3.6500970978530582,19.509744751830368,YWHAE;HSP90AA1;TUBA1A;PPP2R1A;DYNLL1;YWHAG;TUBA4A,Reactome_2022,Upregulated_in_Control
Reactome_2022,Josephin Domain DUBs R-HSA-5689877,3/12,0.0049406829890832,0.0213383040906469,0,0,10.73421926910299,57.00140612664425,UBB;RPS27A;UBA52,Reactome_2022,Upregulated_in_Control
Reactome_2022,Regulation Of Localization Of FOXO Transcription Factors R-HSA-9614399,3/12,0.0049406829890832,0.0213383040906469,0,0,10.73421926910299,57.00140612664425,YWHAB;YWHAZ;YWHAG,Reactome_2022,Upregulated_in_Control
Reactome_2022,TICAM1-dependent Activation Of IRF3/IRF7 R-HSA-9013973,3/12,0.0049406829890832,0.0213383040906469,0,0,10.73421926910299,57.00140612664425,UBB;RPS27A;UBA52,Reactome_2022,Upregulated_in_Control
GO_Biological_Process_2023,Pyruvate Metabolic Process (GO:0006090),7/50,0.000722725334941504,0.0215315833552702,0,0,5.268102978921988,38.10145630434307,TPI1;PKM;PGAM1;VDAC1;DLAT;ENO2;GAPDH,GO_Biological_Process_2023,Upregulated_in_Control
MSigDB_Hallmark_2020,Fatty Acid Metabolism,12/158,0.0031591147339683,0.0216625010329257,0,0,2.667975698214327,15.360772536235851,H2AZ1;GABARAPL1;HSP90AA1;MDH1;MDH2;GPD2;IDH3B;SERINC1;MIF;ENO2;ALDOA;YWHAH,MSigDB_Hallmark_2020,Upregulated_in_Control
Reactome_2022,"Cell Cycle, Mitotic R-HSA-69278",27/523,0.005143846596288,0.0221286263377567,0,0,1.7798896361201026,9.37993671098492,YWHAE;SET;HSP90AB1;PSMA7;PPP2CA;TUBA1A;PSMB5;UBB;PPP2R1A;RPS27A;YWHAG;RAB2A;H2AZ1;HSP90AA1;DYNLL1;DYNLL2;TUBA4A;RBX1;SEM1;H2AJ;PSMA4;TUBB2A;RPS27;NME7;CHMP4B;UBA52;RAN,Reactome_2022,Upregulated_in_Control
KEGG_2019_Mouse,Dopaminergic synapse,11/135,0.0026925072693332,0.0225756378736399,0,0,2.8779868578255674,17.029861122529155,PPP2CA;PPP3CB;GNG2;CALY;PPP2R1A;GNB2;GNAS;CALM3;CALM1;CALM2;KCNJ3,KEGG_2019_Mouse,Upregulated_in_Control
Reactome_2022,Glycogen Metabolism R-HSA-8982491,4/24,0.0054418754575279,0.0231385169647601,0,0,6.447587354409317,33.615344686665004,UBB;CALM1;RPS27A;UBA52,Reactome_2022,Upregulated_in_Control
Reactome_2022,Signaling By EGFR In Cancer R-HSA-1643713,4/24,0.0054418754575279,0.0231385169647601,0,0,6.447587354409317,33.615344686665004,HSP90AA1;UBB;RPS27A;UBA52,Reactome_2022,Upregulated_in_Control
Reactome_2022,mTORC1-mediated Signaling R-HSA-166208,4/24,0.0054418754575279,0.0231385169647601,0,0,6.447587354409317,33.615344686665004,FKBP1A;YWHAB;RHEB;RPS6,Reactome_2022,Upregulated_in_Control
Reactome_2022,"Plasma Lipoprotein Assembly, Remodeling, And Clearance R-HSA-174824",7/71,0.0055867517190953,0.0236628055438132,0,0,3.5356657608695654,18.340761413027646,NCEH1;UBB;CLTA;APOE;RPS27A;UBA52;AP2M1,Reactome_2022,Upregulated_in_Control
Reactome_2022,Asparagine N-linked Glycosylation R-HSA-446203,17/282,0.0056678637782258,0.0238429653391455,0,0,2.087087665254781,10.79638550942405,ARF3;PDIA3;ARF4;TMED9;PMM1;DYNLL1;DYNLL2;NAPG;CNIH1;UBB;TRAPPC6B;CANX;CAPZA2;CALR;RPS27A;CNIH2;UBA52,Reactome_2022,Upregulated_in_Control
Reactome_2022,Separation Of Sister Chromatids R-HSA-2467813,12/170,0.0056727565665606,0.0238429653391455,0,0,2.4638077144747794,12.743010880914774,SEM1;PPP2CA;RPS27;PSMA4;PSMB5;UBB;PPP2R1A;DYNLL1;RPS27A;UBA52;DYNLL2;PSMA7,Reactome_2022,Upregulated_in_Control
Reactome_2022,Switching Of Origins To A Post-Replicative State R-HSA-69052,8/90,0.00590182628366,0.0247110818060119,0,0,3.1561057319115906,16.19869195350879,SEM1;PSMA4;PSMB5;UBB;RPS27A;UBA52;PSMA7;RBX1,Reactome_2022,Upregulated_in_Control
Reactome_2022,AURKA Activation By TPX2 R-HSA-8854518,7/72,0.0060311499367802,0.0248728251152178,0,0,3.481090815538976,17.791220150887447,YWHAE;HSP90AA1;TUBA1A;PPP2R1A;DYNLL1;YWHAG;TUBA4A,Reactome_2022,Upregulated_in_Control
Reactome_2022,CDK-mediated Phosphorylation And Removal Of Cdc6 R-HSA-69017,7/72,0.0060311499367802,0.0248728251152178,0,0,3.481090815538976,17.791220150887447,SEM1;PSMA4;PSMB5;UBB;RPS27A;UBA52;PSMA7,Reactome_2022,Upregulated_in_Control
Reactome_2022,Cdc20:Phospho-APC/C Mediated Degradation Of Cyclin A R-HSA-174184,7/72,0.0060311499367802,0.0248728251152178,0,0,3.481090815538976,17.791220150887447,SEM1;PSMA4;PSMB5;UBB;RPS27A;UBA52;PSMA7,Reactome_2022,Upregulated_in_Control
Reactome_2022,Signaling By FGFR2 R-HSA-5654738,7/72,0.0060311499367802,0.0248728251152178,0,0,3.481090815538976,17.791220150887447,PPP2CA;UBB;PPP2R1A;RPS27A;FGF13;UBA52;FGFR2,Reactome_2022,Upregulated_in_Control
GO_Biological_Process_2023,Regulation Of Cyclic-Nucleotide Phosphodiesterase Activity (GO:0051342),3/7,0.0008801576542116252,0.0252385207345183,0,0,24.15822259136213,169.9629890611957,RACK1;CALM3;CALM2,GO_Biological_Process_2023,Upregulated_in_Control
GO_Biological_Process_2023,Positive Regulation By Host Of Viral Genome Replication (GO:0044829),3/7,0.0008801576542116252,0.0252385207345183,0,0,24.15822259136213,169.9629890611957,VAPA;NUCKS1;PPIB,GO_Biological_Process_2023,Upregulated_in_Control
GO_Biological_Process_2023,Positive Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060316),3/7,0.0008801576542116252,0.0252385207345183,0,0,24.15822259136213,169.9629890611957,CALM3;CALM1;CALM2,GO_Biological_Process_2023,Upregulated_in_Control
Reactome_2022,Assembly Of Pre-Replicative Complex R-HSA-68867,9/110,0.0061935221337697,0.0254207566903946,0,0,2.8846767227058274,14.666421522500638,SEM1;H2AZ1;H2AJ;PSMA4;PSMB5;UBB;RPS27A;UBA52;PSMA7,Reactome_2022,Upregulated_in_Control
Reactome_2022,Downregulation Of ERBB2:ERBB3 Signaling R-HSA-1358803,3/13,0.0062798769946189,0.0254207566903946,0,0,9.66029900332226,48.98162726220284,UBB;RPS27A;UBA52,Reactome_2022,Upregulated_in_Control
Reactome_2022,ERKs Are Inactivated R-HSA-202670,3/13,0.0062798769946189,0.0254207566903946,0,0,9.66029900332226,48.98162726220284,PPP2CA;DUSP3;PPP2R1A,Reactome_2022,Upregulated_in_Control
Reactome_2022,Glycogen Synthesis R-HSA-3322077,3/13,0.0062798769946189,0.0254207566903946,0,0,9.66029900332226,48.98162726220284,UBB;RPS27A;UBA52,Reactome_2022,Upregulated_in_Control
Reactome_2022,Suppression Of Phagosomal Maturation R-HSA-9637687,3/13,0.0062798769946189,0.0254207566903946,0,0,9.66029900332226,48.98162726220284,UBB;RPS27A;UBA52,Reactome_2022,Upregulated_in_Control
Reactome_2022,Inactivation Of CSF3 (G-CSF) Signaling R-HSA-9705462,4/25,0.0063258928506374,0.0255128840336368,0,0,6.140242453054433,31.088686691005837,UBB;ELOB;RPS27A;UBA52,Reactome_2022,Upregulated_in_Control
Reactome_2022,APC/C:Cdh1 Mediated Degradation Of Cdc20 And APC/C:Cdh1 Targets In Late Mitosis/Early G1 R-HSA-174178,7/73,0.0065014003020365,0.0260293289464749,0,0,3.428169656430526,17.263363160999646,SEM1;PSMA4;PSMB5;UBB;RPS27A;UBA52;PSMA7,Reactome_2022,Upregulated_in_Control
Reactome_2022,APC:Cdc20 Mediated Degradation Of Cell Cycle Proteins Before Cycle Checkpoint Satisfied R-HSA-179419,7/73,0.0065014003020365,0.0260293289464749,0,0,3.428169656430526,17.263363160999646,SEM1;PSMA4;PSMB5;UBB;RPS27A;UBA52;PSMA7,Reactome_2022,Upregulated_in_Control
Reactome_2022,Interleukin-1 Family Signaling R-HSA-446652,11/152,0.0065983553214524,0.0263214392277575,0,0,2.52876280535855,12.696753308751855,SEM1;USP14;PSMA4;PSMB5;UBB;HMGB1;RPS27A;SQSTM1;UBA52;PSMA7;RBX1,Reactome_2022,Upregulated_in_Control
KEGG_2019_Mouse,Axon guidance,13/180,0.0033578888447279,0.0271118432648404,0,0,2.5283621945298598,14.40267067572063,SEMA5A;EPHA5;NTNG1;EPHA7;LRRC4;MYL12B;CDC42;PPP3R1;PPP3CB;DPYSL2;CFL2;CFL1;RAC1,KEGG_2019_Mouse,Upregulated_in_Control
MSigDB_Hallmark_2020,PI3K/AKT/mTOR  Signaling,9/105,0.0045735306338721,0.0274411838032328,0,0,3.0357067953020134,16.354778695812087,ARF1;DUSP3;YWHAB;ARHGDIA;CFL1;CALR;RAC1;SQSTM1;AP2M1,MSigDB_Hallmark_2020,Upregulated_in_Control
KEGG_2019_Mouse,Endocytosis,17/269,0.0035469679242526,0.0276156788388244,0,0,2.196246355685131,12.390479928807911,ARF3;VPS29;HSPA8;ARF1;ARPC1A;ARPC5L;CLTA;WASL;ARPC5;HSPA2;CDC42;UBB;ARPC2;CAPZA2;CHMP4B;AP2M1;FGFR2,KEGG_2019_Mouse,Upregulated_in_Control
Reactome_2022,Golgi-to-ER Retrograde Transport R-HSA-8856688,9/112,0.0069527504814309,0.0276346640511949,0,0,2.8283703655437544,14.053091753264908,ARF3;ARF4;TMED9;CAPZA2;RAB6A;DYNLL1;RAB6B;DYNLL2;NAPG,Reactome_2022,Upregulated_in_Control
Reactome_2022,"Cell Death Signaling Via NRAGE, NRIF And NADE R-HSA-204998",7/74,0.0069983870339781,0.0277156338493645,0,0,3.3768282334148654,16.75607691554383,YWHAE;BEX3;UBB;MAGED1;RPS27A;SQSTM1;UBA52,Reactome_2022,Upregulated_in_Control
KEGG_2019_Mouse,Rheumatoid arthritis,8/84,0.0038824410349512,0.0284811261585266,0,0,3.4063298950894825,18.909529138371852,ATP6V1A;ATP6V0B;JUN;ATP6V1G2;ATP6V0E2;ATP6V0C;ATP6V1D;ATP6V1F,KEGG_2019_Mouse,Upregulated_in_Control
KEGG_2019_Mouse,Proximal tubule bicarbonate reclamation,4/22,0.0039293710636753,0.0284811261585266,0,0,7.164725457570715,39.68739106150868,MDH1;ATP1A3;ATP1A1;ATP1B1,KEGG_2019_Mouse,Upregulated_in_Control
KEGG_2019_Mouse,Glycolysis / Gluconeogenesis,7/67,0.0040500683986895,0.0284811261585266,0,0,3.7721571906354514,20.780895100203136,TPI1;PKM;PGAM1;DLAT;ENO2;ALDOA;GAPDH,KEGG_2019_Mouse,Upregulated_in_Control
Reactome_2022,ER To Golgi Anterograde Transport R-HSA-199977,10/133,0.0072349410283149,0.0285493895973434,0,0,2.63332650133224,12.97922674340329,ARF3;ARF4;TMED9;CNIH1;TRAPPC6B;CAPZA2;CNIH2;DYNLL1;DYNLL2;NAPG,Reactome_2022,Upregulated_in_Control
Reactome_2022,Formation Of Tubulin Folding Intermediates By CCT/TriC R-HSA-389960,4/26,0.0073002336440526,0.0287037860484793,0,0,5.860837997277265,28.834437522293417,CCT2;TUBA1A;TUBB2A;TUBA4A,Reactome_2022,Upregulated_in_Control
Reactome_2022,Regulated Necrosis R-HSA-5218859,6/57,0.0073370113143631,0.0287453621852015,0,0,3.79927329863498,18.67275844009872,HSP90AA1;UBB;CHMP4B;HMGB1;RPS27A;UBA52,Reactome_2022,Upregulated_in_Control
GO_Biological_Process_2023,Negative Regulation Of Proteasomal Protein Catabolic Process (GO:1901799),6/39,0.0010419206911909,0.0287971815131569,0,0,5.8770678403399605,40.3559997400077,GABARAPL2;HSP90AB1;RPL11;MAP1A;EIF3H;PARK7,GO_Biological_Process_2023,Upregulated_in_Control
GO_Biological_Process_2023,Neuron Projection Extension (GO:1990138),6/39,0.0010419206911909,0.0287971815131569,0,0,5.8770678403399605,40.3559997400077,SEMA5A;PPP3CB;HSP90AA1;HSP90AB1;NRN1;MAP1B,GO_Biological_Process_2023,Upregulated_in_Control
GO_Biological_Process_2023,Positive Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001244),6/39,0.0010419206911909,0.0287971815131569,0,0,5.8770678403399605,40.3559997400077,EIF5A;UBB;RPS7;RACK1;RPS3;SOD1,GO_Biological_Process_2023,Upregulated_in_Control
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,7/75,0.0075229945589927,0.0292649823801952,0,0,3.3269968522526066,16.268319290637898,SEM1;PSMA4;PSMB5;UBB;RPS27A;UBA52;PSMA7,Reactome_2022,Upregulated_in_Control
Reactome_2022,Nuclear Envelope (NE) Reassembly R-HSA-2995410,7/75,0.0075229945589927,0.0292649823801952,0,0,3.3269968522526066,16.268319290637898,PPP2CA;TUBA1A;TUBB2A;PPP2R1A;CHMP4B;TUBA4A;RAN,Reactome_2022,Upregulated_in_Control
Reactome_2022,Signaling By Rho GTPases R-HSA-194315,31/644,0.0077030850794064,0.0298596619509146,0,0,1.6547453262926943,8.05221310703134,YWHAE;HSP90AB1;YWHAB;ARPC1A;BRK1;RASAL2;WASL;MYL12B;ACTG1;CDC42;PPP2CA;PPP2R1A;BASP1;ARHGDIA;CKB;YWHAG;YWHAH;H2AZ1;CCT2;HSP90AA1;ARPC5;DYNLL1;DYNLL2;YWHAZ;TMEM59;MYL6;H2AJ;RPS27;ARPC2;CALM1;PFN2,Reactome_2022,Upregulated_in_Control
KEGG_2019_Mouse,Amphetamine addiction,7/68,0.0043998553478824,0.0299740145574492,0,0,3.710126651680465,20.13182844350852,PPP3CB;PPP3R1;JUN;GNAS;CALM3;CALM1;CALM2,KEGG_2019_Mouse,Upregulated_in_Control
Reactome_2022,Signaling By NTRK1 (TRKA) R-HSA-187037,9/114,0.0077812848007585,0.0300565824874371,0,0,2.774209012464046,13.471652768689715,PPP2CA;MEF2C;JUND;DUSP3;PPP2R1A;YWHAB;CLTA;AP2M1;CDK5R2,Reactome_2022,Upregulated_in_Control
Reactome_2022,PIP3 Activates AKT Signaling R-HSA-1257604,16/268,0.0078145161151367,0.030079032204579,0,0,2.0635459616783893,10.01185500143334,JUN;CLSTN1;CHD3;PSMA7;PPP2CA;SEM1;PSMA4;PSMB5;UBB;VAPA;PPP2R1A;RHEB;RPS27A;FGF13;UBA52;FGFR2,Reactome_2022,Upregulated_in_Control
GO_Biological_Process_2023,Regulation Of Autophagy (GO:0010506),17/241,0.0011155985152988,0.0301120094342652,0,0,2.474391095724004,16.82181192378757,ATP6V1A;VPS29;ATP6V0B;ATP6V1G2;PLK2;HMGB1;EEF1A1;TMEM59;EEF1A2;PSAP;VDAC1;PRKD1;ATP6V0E2;ATP6V0C;SQSTM1;ATP6V1D;GAPDH,GO_Biological_Process_2023,Upregulated_in_Control
GO_Biological_Process_2023,Negative Regulation Of Amyloid-Beta Formation (GO:1902430),4/16,0.0011288721932636,0.0301120094342652,0,0,10.750415973377704,72.95808720826139,PRNP;RTN1;APOE;RTN4,GO_Biological_Process_2023,Upregulated_in_Control
GO_Biological_Process_2023,Neuron Projection Organization (GO:0106027),4/16,0.0011288721932636,0.0301120094342652,0,0,10.750415973377704,72.95808720826139,PRNP;ARF1;MAP1A;ATP1A3,GO_Biological_Process_2023,Upregulated_in_Control
GO_Biological_Process_2023,Negative Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903321),7/54,0.0011548360276251,0.0304505039927823,0,0,4.818757560663204,32.593097510952,DNAJA1;RPL5;RPL11;RPS3;PARK7;SQSTM1;COPS9,GO_Biological_Process_2023,Upregulated_in_Control
KEGG_2019_Mouse,Amyotrophic lateral sclerosis (ALS),6/52,0.0046709614201877,0.0308566542303308,0,0,4.213326558757349,22.610355015510127,PPP3CB;PPP3R1;NEFL;NEFM;RAC1;SOD1,KEGG_2019_Mouse,Upregulated_in_Control
Reactome_2022,Activation Of APC/C And APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176814,7/76,0.0080761063628271,0.0309451012185674,0,0,3.278609858950124,15.799114064678172,SEM1;PSMA4;PSMB5;UBB;RPS27A;UBA52;PSMA7,Reactome_2022,Upregulated_in_Control
