names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_IT EP-CLA Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Hbs1l,3.7601652,0.48480725,0.00016980121311473926,0.004874528414949833,0.688,0.47036610803423723,0.47099957,0.35759994
Fam13c,3.7592924,0.48502856,0.00017039458540047374,0.0048863420594564885,0.872,0.633172696540315,0.9237857,0.7348455
Vti1b,3.7582695,0.39602432,0.00017109248487619667,0.00490112480663476,0.6,0.37621376681291807,0.34065247,0.26883307
Fgf14,3.7548232,0.48359412,0.00017346394661605323,0.0049637659697266785,0.96,0.9244407681795296,3.3960469,3.0741
Nlgn3,3.7518992,0.4327574,0.00017550006818973227,0.005016688119423517,0.592,0.37258145723944475,0.3360298,0.25918934
Slc20a1,3.75141,0.60664487,0.0001758428990028943,0.005021146329657566,0.528,0.3317269654031504,0.31835878,0.22008672
Lonrf1,3.750226,0.6829651,0.0001766753142127861,0.00503956018354306,0.504,0.30784722721714736,0.28831995,0.18909733
Dlst,3.748942,0.5699183,0.00017758226214336137,0.005060058731486872,0.56,0.36215205351363017,0.3355438,0.23790337
C2cd5,3.7474077,0.5372899,0.00017867162839444042,0.005080324502601708,0.88,0.6893116593540962,1.1017429,0.86903316
Gpatch1,3.739325,0.7578402,0.00018451503668425473,0.0052409292132197935,0.504,0.31809681363734443,0.3133165,0.19688313
Ppp2r2b,3.7387302,0.6750617,0.00018495207520710029,0.005247795417967038,0.928,0.768790908437028,1.9617208,1.5743743
Neurl1a,3.7342553,0.5496992,0.00018827141115518672,0.005336342634746695,0.568,0.3684816226713659,0.3377862,0.24257219
Dhx57,3.7304754,0.5184956,0.00019111886674639647,0.00541134241251388,0.696,0.4998201826943825,0.5361479,0.40228528
Fam171b,3.726912,0.43818426,0.00019384002796474112,0.005482612159381678,0.888,0.6747464575990794,0.93820626,0.76452947
N4bp2l1,3.7247941,0.58595836,0.0001954746503273741,0.005523032444055249,0.624,0.4162410990433719,0.4181013,0.29699618
Phka2,3.7243884,0.5225456,0.00019578932066439904,0.0055261124435424394,0.672,0.46885564266705027,0.49026543,0.36497897
Fgd6,3.724016,1.313215,0.00019607854653518636,0.005528468568101214,0.28,0.085413220168309,0.16527508,0.06982694
Stk19,3.7230375,0.7209862,0.00019684021765280506,0.005544126465755631,0.464,0.28112637560238796,0.2577038,0.16410528
Macroh2a2,3.721281,1.1597108,0.00019821474489019065,0.005576994968795207,0.36,0.17499820182694384,0.19741175,0.093205385
Cntln,3.7191796,0.57491124,0.00019987080347599634,0.0056177076248954206,0.664,0.49431777314248726,0.578368,0.4224765
Carf,3.716884,0.6384645,0.00020169505703634025,0.005659386300455179,0.576,0.37729267064662303,0.37466422,0.2561691
Rpgr,3.7167838,0.48748767,0.00020177491908582288,0.005659386300455179,0.648,0.44195497374667336,0.4324067,0.32631338
Prkacb,3.7160778,0.470955,0.00020233923499650392,0.0056692963966173725,0.832,0.6251528447097748,0.8342567,0.6627754
Meaf6,3.715422,0.76931214,0.00020286488848549695,0.005678103701672191,0.488,0.30407106379918003,0.30181172,0.18788733
Btbd7,3.7150607,0.46735612,0.00020315499105457522,0.005680306565698685,0.816,0.5798388836941667,0.69743526,0.5478356
Impact,3.7120867,0.47482747,0.00020555760609577113,0.005741510265897474,0.776,0.5803783356110193,0.68866736,0.53831726
Gm1976,3.7082067,0.49121237,0.00020873237252967046,0.005823072140677043,0.776,0.5707041645687981,0.7201496,0.5598271
Snx10,3.7079897,0.48679915,0.00020891111066664197,0.005823072140677043,0.728,0.5294900381212688,0.6096207,0.46952716
Syn1,3.707206,0.5431024,0.0002095585178151927,0.0058350646359525676,0.88,0.64658706753938,0.9507278,0.73695254
A330102I10Rik,3.7036872,0.5428079,0.00021248824888277945,0.005910516819337768,0.624,0.41699633172696543,0.46681574,0.34242946
Setbp1,3.6997292,0.59435415,0.00021582956588147775,0.005992497774973583,0.936,0.7774221391066676,1.7498956,1.4228175
Crmp1,3.6996682,0.5950948,0.00021588157224318674,0.005992497774973583,0.68,0.4755808098971445,0.52627206,0.3774156
Cdkl1,3.6956158,0.91245186,0.00021935452523627163,0.006082617227139957,0.424,0.22894339351219162,0.22893648,0.12811042
Eefsec,3.6942315,0.5139813,0.00022055272984132407,0.006109537990552966,0.688,0.49572034812630367,0.5343018,0.4018469
Stmn2,3.69352,0.4635101,0.00022117106295574073,0.006120356809084196,0.776,0.5684384665180177,0.7554854,0.59802437
Peak1,3.6906517,0.48251432,0.00022368026018824996,0.006183424476603165,0.8,0.5819966913615766,0.83828545,0.66233844
Gm9801,3.6903849,0.5651366,0.00022391502743414617,0.00618355271033454,0.744,0.5540530820686183,0.6674475,0.49566802
Arhgap32,3.687283,0.5057278,0.00022666122407052493,0.006252964158906576,0.912,0.7259943897000647,1.2108667,0.978187
Prmt9,3.686855,0.760616,0.00022704265229527197,0.006257062632998931,0.472,0.2912321081780911,0.2778508,0.17315337
Plxdc2,3.6858044,0.46180004,0.0002279814410151952,0.006276497254178582,0.904,0.6875494497590449,1.366957,1.1386713
Dhx32,3.6846426,0.69259363,0.0002290238139537316,0.006298740922146129,0.496,0.316334604042293,0.2940531,0.19187616
Phkb,3.6843646,0.44859713,0.00022927384767158253,0.006299170027541332,0.736,0.5355318995900166,0.65307975,0.515931
Araf,3.683047,0.5297222,0.00023046249659058697,0.006325359840029696,0.704,0.5097101345033446,0.60201085,0.45235765
Cacnb1,3.682758,0.54918885,0.0002307240697262675,0.006326077299535518,0.472,0.2706610084154499,0.22397052,0.15833451
Bmt2,3.6799564,0.50477535,0.00023327379464055362,0.006389466729858996,0.728,0.5438394591095447,0.63063574,0.48202753
Agfg2,3.6780164,0.5832382,0.00023505484651897043,0.006431694221960016,0.568,0.36466949579227503,0.35075572,0.24719436
Zranb3,3.6760764,0.99842554,0.00023684865253922232,0.006474184429022282,0.408,0.22782852621736316,0.24787839,0.13173471
Cbfb,3.6717572,0.6606807,0.00024088854764304655,0.006577922027610429,0.432,0.23602819535352082,0.26129234,0.17302287
Sec22a,3.664108,0.61939424,0.000248201903511746,0.006770746342498086,0.576,0.39351219161332085,0.39271232,0.27238974
Cfap44,3.6626518,1.3459303,0.00024961781022532714,0.006802465071759169,0.344,0.1680932172912321,0.20968442,0.08780572
Gstz1,3.6612399,0.59901696,0.00025099771258642025,0.006833139348730611,0.568,0.3681579515212544,0.34583423,0.24119946
Gm36736,3.6595721,2.8361247,0.0002526367331503214,0.006868021432494821,0.232,0.046284974465942604,0.13592759,0.020184085
Ccdc6,3.6594164,0.64377636,0.00025279021945431255,0.006868021432494821,0.512,0.3284902539020355,0.30163506,0.20321448
Palm,3.658955,0.4722368,0.00025324571070111903,0.006873446713675827,0.6,0.4004891030712796,0.3655695,0.27621678
Nr3c1,3.658088,0.44364378,0.0002541038982743043,0.006888657319634019,0.832,0.6244335754873049,0.8486234,0.68442863
Zfp950,3.657871,0.5070872,0.00025431887089977473,0.006888657319634019,0.832,0.6433863194993886,0.8892059,0.69736534
Tnrc18,3.6561868,0.4299583,0.00025599486202703916,0.006927071442765904,0.736,0.5259656189311659,0.5722316,0.4531147
Dcaf13,3.6489103,0.5520386,0.00026335509424212555,0.007106769025259684,0.544,0.3413292095231245,0.29681006,0.21163067
Ddx50,3.648838,0.46966982,0.00026342917562927596,0.007106769025259684,0.792,0.5787240163993382,0.6798896,0.53245574
Ufsp2,3.6477263,0.71866196,0.00026457135446845737,0.007130423565263239,0.44,0.25688700280515,0.24999604,0.15921327
Ccnc,3.646103,0.5294181,0.00026624727546765845,0.007168401094003991,0.664,0.45745522549090123,0.4586894,0.338777
Uggt1,3.6454527,0.49739107,0.0002669215802830646,0.007179362224430375,0.648,0.47230813493490614,0.47824526,0.36075506
Marchf4,3.6410444,0.60167897,0.00027153423695780687,0.007296124947056271,0.544,0.3460044594691793,0.33193642,0.23065071
Tenm1,3.6387043,0.65285677,0.0002740133327500573,0.007355382868125914,0.92,0.7520678990146011,1.8448797,1.4789352
Marchf6,3.6356523,0.4792105,0.0002772780432187342,0.007428176491811952,0.832,0.6503272674962238,0.8489615,0.6725765
Rnf169,3.6348574,0.48454955,0.00027813437842248245,0.007443695964354685,0.808,0.5898007624253758,0.74151385,0.5797317
Dcun1d4,3.6338792,0.5096533,0.00027919173172738634,0.007458103551569544,0.624,0.42738977199165645,0.41674125,0.30979335
Akap8l,3.6338458,0.49068916,0.000279227844171156,0.007458103551569544,0.856,0.6511544271020643,0.8958756,0.70881164
Hpcal4,3.6312053,0.48147884,0.0002821006762794032,0.007527353695757263,0.496,0.28889448320506367,0.27062267,0.20097527
Gdpd5,3.6288316,0.924704,0.00028470681738276084,0.007589357324478952,0.36,0.17115011148672948,0.18013027,0.0989165
Vti1a,3.6255798,0.45316482,0.00028831392935497194,0.00767789423366511,0.888,0.7461698913903474,1.2557291,1.04158
Atp8a1,3.621494,0.4649113,0.0002929066386014979,0.007787278872003114,0.944,0.8158311155865641,1.6467853,1.3952332
Cyb5b,3.6214106,0.49647468,0.0002930010770225213,0.007787278872003114,0.608,0.4172121124937064,0.40573254,0.30358142
Gm5468-1,3.6206267,1.0594841,0.00029389019338867155,0.007803191201930439,0.392,0.21765086671941308,0.24621905,0.12570842
Aifm3,3.616808,0.70278925,0.00029825854147893014,0.007903557208618198,0.496,0.31176724447960874,0.30893353,0.20080768
Gm47591,3.6140895,0.6218939,0.0003014048576910624,0.007979062587348616,0.528,0.3458965690858088,0.3133471,0.21440978
Etv1,3.6126108,0.5898858,0.0003031293767650356,0.008016817277240657,0.672,0.46489966194346544,0.6885526,0.5057965
Pdia5,3.6116214,1.3721668,0.00030428853397633727,0.008032523987724135,0.296,0.10792634683161907,0.12983802,0.052174523
Cstpp1,3.6115937,0.46584582,0.0003043211544288489,0.008032523987724135,0.888,0.693339566999928,1.0421222,0.84535277
Zfyve9,3.6102595,0.46425298,0.00030589079274531586,0.008066031011841645,0.856,0.6543192116809322,0.89859796,0.7205155
Slc6a15,3.6075635,0.5452675,0.00030908593698116894,0.008134318439455446,0.624,0.44551535639789974,0.4892167,0.35937113
Gm10419,3.6064296,0.5593671,0.0003104391877297648,0.00816193833101642,0.632,0.4413076314464504,0.4402095,0.31866297
Cx3cl1,3.6030664,0.37721932,0.00031448519745181606,0.008260231921339489,0.68,0.464360210026613,0.4618084,0.37287214
Tet2,3.59997,0.49022752,0.00031825379931018185,0.008351054284633385,0.72,0.5438034956484212,0.6254069,0.48159662
Ctnnb1,3.5981078,0.3886958,0.00032054068812635675,0.008395743296219952,0.568,0.3764655110407826,0.34629518,0.27465996
Tpm3,3.5980744,0.48781896,0.00032058178719470304,0.008395743296219952,0.704,0.4860461770840826,0.51789683,0.3946297
Rc3h2,3.5974019,0.48211467,0.0003214116718921477,0.008409281035776055,0.856,0.659857584693951,0.899413,0.7148791
Ube2q2,3.5962067,0.49131307,0.00032289122325468564,0.008439773510557785,0.656,0.4604761562252751,0.4749168,0.35937503
Dcun1d5,3.594239,0.42668453,0.00032534121849518417,0.008495547658858698,0.632,0.4285046392864849,0.3990291,0.31102705
Mef2c,3.592649,0.6639617,0.0003273332879611248,0.008531166965554447,0.968,0.7799395813853125,1.8843372,1.5091792
Hrh1,3.5926435,1.4944984,0.00032734027322242783,0.008531166965554447,0.28,0.0950873912105301,0.15070614,0.05612219
Nav3,3.5891638,0.6050257,0.0003317405299424687,0.008637469030575712,0.984,0.8977558800258937,3.0920937,2.6961076
Xpo7,3.585845,0.45874885,0.00033598845073390914,0.008731150552437271,0.832,0.6167733582679997,0.7650073,0.60761094
Mdm1,3.5854225,1.3461714,0.00033653286183298097,0.0087368483067171,0.296,0.1121700352441919,0.13475612,0.055190213
Zmym3,3.5842218,0.6314541,0.0003380846451795814,0.008768662563682772,0.48,0.29126807163921453,0.2513292,0.16927682
Lingo2,3.5798192,0.75058323,0.00034383197967673444,0.00890912757368742,0.952,0.8827591167373948,3.1167068,2.6262221
Map2k6,3.5750496,0.5194559,0.0003501613284126884,0.009064388144941173,0.664,0.47457383298568656,0.5348171,0.40100503
Kif13b,3.5739212,0.31085986,0.0003516746910322304,0.00909480168242159,0.744,0.5198158670790477,0.5720524,0.48383003
Rnf170,3.569324,0.57014006,0.0003579034150242547,0.00924668004127282,0.52,0.3374091922606632,0.3066583,0.21649903
Pak5,3.5690517,0.48403707,0.0003582756871869749,0.00924668004127282,0.928,0.7407034452995757,1.4306651,1.1862195
Cyb5a,3.5688293,0.49446976,0.00035857985124697724,0.00924668004127282,0.48,0.2840394159533913,0.25790715,0.18966368
Rfx7,3.5661666,0.46554846,0.00036224102491116863,0.00933213455356002,0.888,0.707617061065957,1.086756,0.8849193
Slc45a1,3.5617807,0.59940153,0.00036834794262903786,0.009472704838353644,0.456,0.2583615047112134,0.21234447,0.14509153
Simc1,3.5617418,0.67772293,0.0003684025513985693,0.009472704838353644,0.552,0.37624973027404157,0.40595868,0.27234364
Pls1,3.561475,0.6403466,0.00036877721548283414,0.009473273212259803,0.448,0.25746241818312593,0.2710864,0.18213342
Grb10,3.5580785,0.7212527,0.0003735776095450124,0.009582124484136216,0.528,0.3554268862835359,0.40864664,0.26711047
Sec23a,3.557973,0.47087443,0.00037372781761722194,0.009582124484136216,0.664,0.4533194274616989,0.44516638,0.3397503
Nme7,3.556283,0.41734514,0.0003761388382046026,0.009634747933801403,0.8,0.5920664604761562,0.7195863,0.58161557
Sema4f,3.5515246,0.80057055,0.0003830061028315453,0.009801308555317736,0.392,0.20358915342012515,0.17872931,0.10647844
Asxl1,3.549507,0.41659015,0.0003859535064116345,0.009867336553073853,0.8,0.5822843990505646,0.6758899,0.5443904
Agtr1b,3.5484896,4.2740517,0.0003874474113942864,0.00989611401536547,0.192,0.00830755951952816,0.10116286,0.005487361
Eea1,3.5427916,0.4666389,0.0003959152955565347,0.010101510804509313,0.76,0.5435877148816802,0.6215482,0.48467436
Bzw2,3.542575,0.4601908,0.00039624087785458933,0.010101510804509313,0.712,0.499928073077753,0.5492751,0.42662847
Crtac1,3.5419912,0.4950202,0.00039711868941388206,0.010110253088206322,0.68,0.46705746961087535,0.55706483,0.42461377
Skil,3.5418468,0.5052242,0.00039733633275570806,0.010110253088206322,0.568,0.3895202474286125,0.3870738,0.28744534
Snph,3.5400012,0.46732098,0.0004001252858603179,0.010171586027499282,0.768,0.5374739264906855,0.60617894,0.47176042
Ssbp2,3.536838,0.52488005,0.00040494772187394057,0.010284447340976166,0.904,0.7720995468603898,1.5774215,1.3003466
Srbd1,3.5365324,0.5049667,0.00040541672895627644,0.010286635983999195,0.6,0.41314824138675105,0.4085373,0.30423722
Numb,3.5349536,0.38232958,0.00040784659639876204,0.010338526457768619,0.84,0.6545709559087967,0.9210196,0.77005565
Sfxn1,3.533436,0.7054998,0.0004101951667962184,0.010388260256186983,0.488,0.31367330791915415,0.30978706,0.20104934
Sh3kbp1,3.5331526,0.4586455,0.00041063530866892366,0.010389614636472673,0.816,0.5744084010645184,0.80126286,0.63860327
Peg3,3.531407,0.45669302,0.0004133549352553962,0.010448586180914859,0.832,0.6350068330576135,0.9152554,0.73769003
Abce1,3.53074,0.52679294,0.0004143987189304542,0.01046512554291476,0.592,0.3943753146802848,0.37459895,0.27414238
Zmynd11,3.5289056,0.44962692,0.0004172818308754853,0.010526562607999146,0.888,0.7264259512335467,1.1259488,0.92637634
G3bp1,3.5286944,0.44734335,0.0004176150256839259,0.010526562607999146,0.6,0.40293461842767747,0.37147897,0.28513086
Smarca1,3.5273104,0.5633423,0.0004198044842210671,0.010571833637319655,0.648,0.47921311947061784,0.53303164,0.389662
Zfp654,3.5243363,0.4713256,0.0004245450515271312,0.010681203684020613,0.68,0.5168308998057973,0.5548817,0.42854056
Hdgfl3,3.523786,0.459987,0.00042542774026095467,0.010682389732125696,0.752,0.5881824066748184,0.7087322,0.55952
Tbc1d23,3.5237026,0.4079445,0.0004255616303729885,0.010682389732125696,0.704,0.4799683521542113,0.477447,0.37927705
Drc3,3.5235636,1.3878565,0.00042578486799801343,0.010682389732125696,0.312,0.13774005610299936,0.16315973,0.065528624
Fbxl2,3.5222518,0.54311645,0.00042789762596118143,0.010725381725351629,0.608,0.43109400848737683,0.42292744,0.30842358
Ttll11,3.5206618,0.49187395,0.00043047112063658496,0.010778059384976594,0.816,0.573365460691937,0.72053236,0.5599493
Bbs5,3.5202117,0.7533252,0.00043120259913843835,0.010778059384976594,0.504,0.3147162482917356,0.30134937,0.18948726
4930578G10Rik,3.5199337,0.5001942,0.0004316547081670208,0.010779332721605807,0.776,0.5661727684672373,0.7915346,0.61691755
Atg7,3.5186996,0.53485566,0.0004336674221506104,0.010819539120879204,0.536,0.3390994749334676,0.3050953,0.22013277
Macir,3.516932,0.67519253,0.00043656576689197503,0.010881745970674738,0.456,0.27429331798892326,0.26462424,0.17371505
Zcchc8,3.5133965,0.6318568,0.0004424167847675671,0.011017367012701139,0.52,0.33071998849169243,0.304344,0.20666626
Adamts20,3.5127795,0.47018093,0.00044344542491793617,0.011032757932911986,0.528,0.3243904193339567,0.28815636,0.21598285
Grin1,3.5105836,0.54071945,0.0004471240355365421,0.011113989671477231,0.928,0.7049917284039416,1.2854785,1.0291154
Klhl20,3.5088272,0.70662147,0.00045008740957333987,0.011163450878405522,0.424,0.243976120261814,0.22487204,0.14367893
Shisal1,3.5087547,0.72702396,0.00045020971218955253,0.011163450878405522,0.4,0.21783068402503056,0.21551195,0.13566288
Lmln,3.5086658,0.8176284,0.00045036028106407096,0.011163450878405522,0.456,0.27580378335611017,0.27311835,0.1639768
Tnrc6c,3.506548,0.5034812,0.0004539596161040242,0.011238283553757314,0.944,0.7825649140473279,1.5725292,1.306653
Kif3a,3.5057976,0.46335667,0.00045524139926161514,0.011253299354332658,0.784,0.572214629935985,0.67131585,0.52707535
Ak4,3.5032072,0.8990973,0.00045969192123651126,0.011352869415096561,0.368,0.18679421707545135,0.18726072,0.10474784
Phlpp2,3.501345,0.52247334,0.00046291637780003937,0.011421051462146501,0.632,0.44353736603610733,0.44290045,0.32780752
Pnn,3.5011225,0.5605509,0.0004633027947056079,0.011421051462146501,0.592,0.4097676760411422,0.4015837,0.28899252
Dipk2a,3.4985933,1.2527902,0.0004677195203759527,0.011519361606326167,0.336,0.15525426167014314,0.20474903,0.09107248
Atrnl1,3.4977818,0.64627564,0.000469145059434482,0.011543889878209276,0.944,0.7495144932748328,1.7445921,1.3907831
Ube2f,3.4966366,0.6052505,0.0004711633318061311,0.011582944854190981,0.504,0.3217650866719413,0.28887615,0.19898671
Micu3,3.493051,0.44546667,0.0004775351862656859,0.011728857819889377,0.848,0.6471265194562325,0.84902674,0.6841548
Gm43376,3.492045,0.7717849,0.00047933764659843184,0.011762376770867456,0.44,0.25088110479752573,0.23259099,0.14269038
Casd1,3.4905107,0.47655356,0.0004820983692195365,0.011811993221702061,0.552,0.36528087463137454,0.35250932,0.26523978
Zfp944,3.4904327,0.5426547,0.0004822388003054396,0.011811993221702061,0.44,0.24857944328562182,0.20722859,0.14676146
Myef2,3.4901383,0.42596582,0.00048277077795813784,0.011814253919613082,0.8,0.6314104869452636,0.8082626,0.65542686
Vegfc,3.489788,0.9287641,0.00048340384072519327,0.01181898198388166,0.368,0.18880817089836727,0.22166182,0.12253144
Ube2ql1,3.4892876,0.83866775,0.0004843095592723792,0.011819616582787311,0.448,0.28680860245990075,0.29479,0.17538437
Pkia,3.4859357,0.4758052,0.0004904188180655532,0.01195381219291762,0.832,0.63209379270661,0.8778771,0.69855815
Xpo5,3.4856968,0.57308996,0.0004908572036636201,0.01195381219291762,0.52,0.32942530389124647,0.29040113,0.20416367
Dusp22,3.485541,0.66399235,0.0004911428604756626,0.01195381219291762,0.472,0.29209523124505504,0.26823312,0.17744946
Acvr2a,3.4845738,0.5005459,0.0004929214913366313,0.01198624477123555,0.848,0.6444292598719701,1.0182999,0.81094456
Dip2a,3.4826782,0.5188185,0.0004964246316709993,0.012054124525639328,0.592,0.4439329641084658,0.5022783,0.37527713
Osbpl6,3.4822557,0.5245346,0.0004972085472127117,0.012055284914922778,0.872,0.6741710422211034,1.1541736,0.9200947
Atp11a,3.481989,0.50149477,0.0004977042463067687,0.012055284914922778,0.552,0.36157663813565416,0.33265254,0.24590601
Ogt,3.4818277,0.53651637,0.0004980039544311233,0.012055284914922778,0.968,0.7732503776163417,1.3936856,1.1277686
Snx32,3.480716,0.46829972,0.0005000754936063385,0.012094535115393625,0.56,0.3711069553333813,0.3287678,0.24792214
Insr,3.480199,0.44267634,0.0005010414933512772,0.012107000833047499,0.8,0.6089333237430771,0.73825246,0.5898213
Hmg20a,3.4780867,0.42908004,0.0005050066952642722,0.012182674978283037,0.816,0.5872113932244839,0.6931718,0.5554762
Syngap1,3.4780476,0.5103812,0.0005050800121253183,0.012182674978283037,0.592,0.39563403581960727,0.36616516,0.2703602
Pde4a,3.4774473,0.4506232,0.0005062124449190736,0.012199038919260545,0.768,0.5375098899518089,0.632588,0.4981856
Rab3gap2,3.476836,0.4276325,0.0005073682815235929,0.012210821737354717,0.72,0.49881320578292454,0.51460016,0.40569177
Bin1,3.476708,0.3718172,0.0005076102672357729,0.012210821737354717,0.8,0.6228511831978709,0.79233116,0.65957654
Mrtfb,3.475635,0.4938113,0.0005096450865456051,0.012238593822832045,0.88,0.7055311803207941,1.2017541,0.9752249
Psmd11,3.4754128,0.40518567,0.000510067760902687,0.012238593822832045,0.664,0.4756527368193915,0.46673462,0.3709705
Pde2a,3.4753795,0.4703815,0.0005101311902334161,0.012238593822832045,0.712,0.5067970941523412,0.5753451,0.44555438
Patj,3.4737618,0.7114926,0.0005132163537937324,0.012301626606991606,0.488,0.31824066748183844,0.32358953,0.20971908
Entrep2,3.4712715,0.6027187,0.0005180000376813584,0.012405223718804011,0.896,0.6852477882471409,1.4263465,1.12596
Nup160,3.4704099,0.54319566,0.0005196647608114068,0.012434009014249778,0.536,0.3433431633460404,0.30713317,0.22051723
Dop1a,3.46877,0.42472976,0.0005228468892752586,0.012499017717816903,0.792,0.6054448680140977,0.7333655,0.5911839
Chuk,3.4669633,0.464616,0.0005263736431255108,0.012572142036251089,0.68,0.4710853772567072,0.46274555,0.35516357
Srsf2,3.4662073,0.42555532,0.0005278560231746224,0.012596351103643077,0.728,0.5228727612745451,0.57276314,0.4546733
Frmd3,3.4651122,0.5163824,0.0005300101945472188,0.0126365340971462,0.568,0.365964180392721,0.37922496,0.27944893
Fbxw8,3.464612,0.5025526,0.0005309970574675668,0.012637635902704622,0.576,0.38617564554412714,0.34753668,0.25722578
Dcaf6,3.464612,0.51384205,0.0005309970574675668,0.012637635902704622,0.912,0.7183341724807596,1.1896058,0.9558425
Fam149b,3.4610765,0.4883203,0.0005380198431069102,0.012793445295825379,0.608,0.4192979932388693,0.393898,0.29574728
4933406I18Rik,3.4607985,0.43908805,0.0005385756020971298,0.012795337248762048,0.8,0.5895849816586348,0.8048057,0.6480829
Blnk,3.4564793,1.4905353,0.0005472811272917895,0.012977128012002324,0.256,0.07771703948788031,0.17824024,0.06713206
Tmeff2,3.4563127,0.44193926,0.0005476198618919871,0.012977128012002324,0.944,0.8492052075091707,2.3282547,2.056268
Hpcal1,3.4562848,0.8350652,0.0005476763366434922,0.012977128012002324,0.352,0.17481838452132634,0.19461858,0.11371646
Cep126,3.4531884,0.56532955,0.0005540017015732129,0.013115441164116502,0.568,0.3698482341940588,0.35969764,0.25661802
Csnk2a2,3.4521046,0.42819935,0.0005562321817252388,0.013156653805420042,0.664,0.46162698698122706,0.4434132,0.3469249
Anks1b,3.450648,0.46216646,0.0005592422025321313,0.01321621634304166,0.96,0.903258289577789,3.0781307,2.7750113
Nsun2,3.449214,0.5176295,0.0005622210881596764,0.013274939049956507,0.616,0.4124289721642811,0.40896365,0.30227384
Fubp1,3.4480133,0.5045106,0.0005647263971138718,0.0133223865587794,0.872,0.6744587499100914,0.9476086,0.74830604
Dync1li1,3.447474,0.45175052,0.0005658548458509472,0.0133372979894868,0.712,0.5012946846004459,0.5323077,0.41468778
Trappc8,3.446807,0.47217765,0.0005672537707331044,0.013358552865555227,0.808,0.5768179529597929,0.67227423,0.5253762
Dlgap3,3.4459898,0.48608097,0.0005689718428799606,0.01338727970068699,0.696,0.513126663310077,0.5759249,0.4421289
Apip,3.4414148,0.95393497,0.0005786805547005518,0.013591911280422926,0.336,0.15921024239372797,0.15402074,0.082463376
Zfp326,3.4414148,0.45952514,0.0005786805547005518,0.013591911280422926,0.608,0.4139754009925915,0.39576876,0.3023884
Stk32c,3.4408758,0.7447766,0.000579834944136544,0.01360713095978073,0.44,0.2637919873408617,0.25880426,0.16234936
Cldnd1,3.4382186,0.8161479,0.0005855549661102961,0.013729373420055547,0.384,0.2097029418111199,0.21940148,0.1304466
Ctnna3,3.4358616,0.28409874,0.0005906727148258157,0.013837293676869806,0.664,0.4640365388765015,0.5970532,0.513282
Psmb7,3.4339104,0.4440471,0.000594940811031622,0.013925139017787183,0.568,0.3876141839890671,0.3664488,0.28167158
Runx2,3.432026,0.4801487,0.0005990902255469638,0.013995748694663551,0.728,0.5152125440552399,0.72075224,0.5636274
2700054A10Rik,3.4319036,0.60534674,0.0005993604376790198,0.013995748694663551,0.496,0.32255628281665827,0.318001,0.22000557
Zfand4,3.4318314,0.7139437,0.0005995201617996929,0.013995748694663551,0.448,0.27199165647701934,0.25225717,0.16120492
Ndufv2,3.4274566,0.4249207,0.0006092637427384904,0.014210865249464615,0.64,0.46015248507516365,0.4612496,0.36223745
Plpbp,3.4236822,0.7671912,0.0006177884240289434,0.014384726996237185,0.44,0.2682514565201755,0.25262037,0.15603036
Scube2,3.419324,2.9936895,0.0006277693589417598,0.014604469848281459,0.208,0.03297849385024815,0.11225962,0.014805368
Cers5,3.418807,0.48790357,0.0006289632240384319,0.01461958635805594,0.616,0.4439329641084658,0.44132695,0.33331293
Ddx39b,3.416389,0.7257634,0.0006345755294158602,0.014737289952812586,0.56,0.3945551319859023,0.4246637,0.27757093
Vps41,3.4120474,0.46412838,0.0006447689400240781,0.014950619564823863,0.848,0.647378263684097,0.85749274,0.6850541
Slc8a3,3.412003,0.54137224,0.0006448741375374342,0.014950619564823863,0.608,0.4214558009062792,0.5008365,0.36928153
Astn2,3.4082618,0.5235894,0.0006537812563669801,0.01512353320387065,0.896,0.6338560023016615,1.2921416,1.0427058
Nsmce2,3.408184,0.40066427,0.0006539677545730127,0.01512353320387065,0.792,0.6121340717830684,0.747573,0.61098933
Rhbdl3,3.4081619,0.7256629,0.0006540210488610976,0.01512353320387065,0.424,0.23944472416025317,0.248486,0.15750012
Lingo1,3.407628,0.3992968,0.0006553013240875215,0.01514010883768848,0.728,0.5167949363446738,0.58431613,0.47116154
Cox16,3.406839,0.47179398,0.0006571993383365892,0.01517091599751216,0.912,0.7273610012227577,1.1987568,0.98207515
Fbxo16,3.405966,1.0377519,0.0006593037969608473,0.015206431780547612,0.36,0.19067827087678918,0.18734358,0.095637344
Strn4,3.4045541,0.44639692,0.0006627217364706746,0.015272155282132955,0.568,0.38124865137020786,0.3375382,0.2582364
Zfx,3.4037426,0.43803996,0.0006646938284613212,0.015304475724726393,0.608,0.41336402215349205,0.39583826,0.30635244
Gak,3.4029531,0.46022552,0.0006666171236117065,0.0153356182461015,0.68,0.4833848809609437,0.49345082,0.38097748
Mgat5b,3.4025028,0.42652652,0.000667716530779018,0.015347770044510019,0.544,0.3369416672660577,0.30418727,0.23469847
Arhgap21,3.4008963,0.4753234,0.0006716528594246378,0.01542505327584617,0.904,0.7125080917787527,1.1504024,0.93739
Adgrl1,3.400346,0.4252398,0.000673006243940363,0.015436976158628424,0.784,0.5773214414155218,0.6661498,0.5335905
