names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CT SUB Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Cyfip2,3.583875,0.32538718,0.00033853427758235465,0.007681785389805018,0.7796610169491526,0.6986820725762773,0.9992541,0.8627704
Zdhhc17,3.5836885,0.41623375,0.00033877616996348886,0.007681785389805018,0.6483050847457628,0.5908286694349161,0.6784218,0.5466597
Pced1b,3.5817304,0.7389023,0.0003413258216425389,0.007730156633969619,0.4279661016949153,0.33630619245351145,0.35998535,0.23082373
Scn3a,3.5816088,0.40022102,0.00034148477575444503,0.007730156633969619,0.7542372881355932,0.6372269362700849,0.8970725,0.7422012
Atp9a,3.5767443,0.3193452,0.0003479000226335495,0.007862130873140012,0.7161016949152542,0.6275139916952519,0.7464374,0.63613725
Usp9x,3.5749445,0.27474242,0.0003503021048761402,0.007909762653799904,0.8601694915254238,0.7784437624119878,1.2393411,1.1078818
Csrnp3,3.5683572,0.42514828,0.00035922643174980315,0.008090875290123397,0.8813559322033898,0.717674670518144,1.2656928,1.0632744
Taf1,3.5652034,0.49422917,0.00036357397939670134,0.008167993062536233,0.559322033898305,0.49146055244628994,0.5235555,0.3977375
Chga,3.5649927,0.9120693,0.0003638663079961247,0.008167993062536233,0.3305084745762712,0.22144791478606246,0.26373932,0.14874512
Ccdc149,3.5599823,0.72086924,0.0003708797666108016,0.008311542392687438,0.461864406779661,0.3827405668893302,0.3920313,0.25558865
Fap,3.5526655,2.2507212,0.0003813492423264916,0.008531935171784206,0.1864406779661017,0.055858458205452245,0.15060867,0.03358284
Gm38413,3.544412,1.1555254,0.00039348982281478865,0.008788920647575537,0.3135593220338983,0.207438165733887,0.22873086,0.10918584
Gprasp2,3.5438972,0.727107,0.00039425895920749683,0.008798785908559335,0.4067796610169492,0.3104531503881567,0.32105547,0.20596288
Ttc17,3.5419352,0.3909642,0.00039720305262111433,0.00885713362981688,0.6610169491525424,0.5761689835710417,0.64686215,0.52687603
Cep295,3.5410838,0.5726652,0.0003984868272433327,0.008878392245462975,0.5042372881355932,0.4161400974905218,0.41250163,0.2951357
Hdgfl3,3.5390854,0.38213617,0.00040151588950332865,0.0089384688906002,0.652542372881356,0.5883733525907203,0.68127793,0.55915594
Mark2,3.5199316,0.3549836,0.00043165803730213547,0.00956035931914813,0.7542372881355932,0.654305831377505,0.84420085,0.7114098
Hycc2,3.5180345,0.38064265,0.0004347558330401884,0.009609165134960488,0.7415254237288136,0.6487813684780647,0.8737585,0.72860384
Cfap54,3.5179696,0.80522215,0.0004348621065914386,0.009609165134960488,0.4067796610169492,0.3191550821447915,0.35097146,0.21560386
Pamr1,3.5163927,1.3854699,0.00043745335681158367,0.0096584812633749,0.23728813559322035,0.11131973280375519,0.17332478,0.06993557
Prnp,3.5101418,0.2939868,0.00044786757558225944,0.009880297008124228,0.7076271186440678,0.629174941325149,0.78097534,0.6756965
Slc22a4,3.5068421,1.7020749,0.00045345796499565526,0.009995418801832039,0.24152542372881355,0.12323524101823434,0.18890159,0.061944738
Btbd7,3.505245,0.3642197,0.0004561872042329278,0.010047336211261287,0.6398305084745762,0.5803935728470843,0.66183645,0.54753953
Kifc2,3.504945,0.72258264,0.00045670150923614246,0.01005042551447596,0.4279661016949153,0.3535295179635313,0.34951544,0.2259746
Astn1,3.5044222,0.43093374,0.00045759936188917785,0.010061943415681023,0.9067796610169492,0.7557320816031775,1.4272579,1.2087852
Phf20l1,3.5028696,0.38053817,0.00046027479353243566,0.01011249689469873,0.9067796610169492,0.7743636035385448,1.3977568,1.2059338
Rnasel,3.494442,1.8584414,0.0004750540014510478,0.010403179314579994,0.19915254237288135,0.07300956851417223,0.13169512,0.038083553
Mllt10,3.4941986,0.35105732,0.00047548703035179575,0.010404182822111361,0.9110169491525424,0.7894926882108684,1.3981291,1.2206452
Riok3,3.4910734,0.42019254,0.0004810843153587246,0.010518092395190342,0.614406779661017,0.5337786604080159,0.56667006,0.45091775
9330159F19Rik,3.4888923,0.35833514,0.00048502641106997114,0.010595658264593598,0.7669491525423728,0.6547391225853042,0.873163,0.7361013
Nuak1,3.4878507,0.5217609,0.00048692014516261094,0.010625557537379458,0.4872881355932203,0.38952879581151834,0.39999002,0.29457554
Helz,3.4877045,0.35351765,0.000487185965241961,0.010625557537379458,0.690677966101695,0.6230366492146597,0.7520426,0.6300138
Mecp2,3.4821672,0.36341283,0.0004973729281009005,0.010838938019522465,0.6652542372881356,0.5984112655714028,0.6945494,0.5763361
Dipk1a,3.4804363,0.49345306,0.0005005978091370829,0.010900375309168086,0.5508474576271186,0.47734248059216466,0.5082107,0.3855734
Axin1,3.4788148,0.6502164,0.0005036364502475394,0.010957661067329054,0.4491525423728814,0.36093157609676835,0.35388747,0.23944671
Psmd1,3.477404,0.32515842,0.0005062940472156795,0.010994439948911373,0.652542372881356,0.57710778118794,0.6344078,0.5348189
Lekr1,3.4772663,0.53080124,0.0005065543973484287,0.010994439948911373,0.5423728813559322,0.4584582054522477,0.50570744,0.37538755
Podxl2,3.4737315,0.68805516,0.0005132744139425523,0.01112232540535192,0.3728813559322034,0.269146055244629,0.2764401,0.18035711
Hook3,3.4721465,0.29415104,0.0005163145366228421,0.011179187428731481,0.7457627118644068,0.6775952337967142,0.8690637,0.7557832
Extl1,3.4701765,1.3807083,0.0005201167041865416,0.011252444316821555,0.2711864406779661,0.16082325329481856,0.20246814,0.082670994
Xpr1,3.4668322,0.33308074,0.0005266308070678584,0.011371234115469258,0.7245762711864406,0.63423000541614,0.8166725,0.6944405
Fndc3b,3.4614608,0.3767092,0.000537252169346933,0.011567280280730839,0.6228813559322034,0.5363784076548114,0.6090782,0.4983405
Snap91,3.4606907,0.42031923,0.0005387914931942883,0.011591134845580886,0.885593220338983,0.7209965697779382,1.2077953,1.0127414
Phf24,3.4598677,0.3754398,0.0005404406791782513,0.011617312839615689,0.6949152542372882,0.5728109767105976,0.69654006,0.5744256
Pcgf5,3.459353,0.5412746,0.0005414748262166911,0.011630238673415259,0.4915254237288136,0.3986279111753024,0.4259529,0.3110942
Gdap1,3.454059,0.4423227,0.000552216930786121,0.011844348523610711,0.5635593220338984,0.47784798700126374,0.47079572,0.36638126
Cadps,3.4540062,0.5697849,0.000552324849277418,0.011844348523610711,0.9703389830508474,0.8282000361076006,2.3502405,2.0004218
Adgrl1,3.453629,0.34170848,0.0005530974547207628,0.011851458220372327,0.6610169491525424,0.5775410723957393,0.6380772,0.53329855
Pls3,3.4471066,0.46348616,0.0005666247545338471,0.012131639166792408,0.5932203389830508,0.5167719805018957,0.63550705,0.4971269
Arhgap17,3.4439244,0.4529014,0.0005733357084590574,0.01226554975023477,0.5423728813559322,0.4578804838418487,0.4704842,0.36388218
Bicd1,3.442826,0.39008924,0.000575669617405356,0.012305682275005503,0.8898305084745762,0.7632785701390142,1.3745562,1.1797736
Pgm2,3.440045,1.3143809,0.0005816171920543759,0.012422936367647916,0.2754237288135593,0.1642173677559126,0.20131958,0.08587859
BC005537,3.4384196,0.44947734,0.0005851202795833883,0.012487833131378589,0.614406779661017,0.5494854666907384,0.61180073,0.48111936
Phlpp2,3.4318364,0.4934607,0.000599509173322862,0.012774632424413405,0.5169491525423728,0.4437624119877234,0.43525016,0.3274114
Dip2c,3.4268868,0.3997578,0.0006105435747126341,0.012982756677012933,0.940677966101695,0.8383823794908828,2.0249386,1.7891316
2700054A10Rik,3.4221885,0.725613,0.0006211922485930889,0.013163592838877209,0.4194915254237288,0.3225130890052356,0.3405491,0.21942072
Susd4,3.4172633,0.3712309,0.0006325407906964456,0.013372439847374896,0.7372881355932204,0.6174399711139195,0.8229921,0.6868841
Rph3a,3.4138014,0.45286104,0.000640632562287063,0.01353285923636272,0.5338983050847458,0.4202202563639646,0.49134043,0.38087597
Adora1,3.4125285,0.63949966,0.0006436318891877283,0.013585537205400048,0.4279661016949153,0.33876150929770715,0.3509941,0.23895423
Ubac2,3.41128,0.37519905,0.000646586588423428,0.013637191233074969,0.6271186440677966,0.5356923632424625,0.5717278,0.46668023
Specc1,3.4107652,0.31069604,0.0006478085915524352,0.01365224851373642,0.788135593220339,0.682289221881206,0.98960334,0.85980546
E130307A14Rik,3.4043157,0.36604366,0.0006633004128788214,0.013956837974983502,0.7796610169491526,0.6773785881928146,0.94267136,0.79557264
Bcr,3.4038901,0.4741752,0.0006643348360147841,0.013967665918401604,0.5254237288135594,0.4541614009749052,0.45428455,0.34639648
Nbea,3.4025564,0.38362283,0.0006675857496354434,0.014025042292966665,0.9745762711864406,0.9066979599205632,2.7896187,2.5422583
Fbxl20,3.4019363,0.3628656,0.0006691026058458088,0.014045927358653815,0.7076271186440678,0.6232894024192093,0.7596326,0.6336818
Lingo1,3.4015956,0.38446137,0.0006699367516003428,0.014052459418814374,0.5932203389830508,0.517096948907745,0.57929784,0.47075087
Ube2e2,3.4011173,0.45549202,0.0006711101608884798,0.014066092061679759,0.9703389830508474,0.8370463982668351,2.0766687,1.8064286
Plxna2,3.4002213,0.37136707,0.0006733129594228149,0.014101262057436505,0.75,0.65715833182885,0.9726703,0.8205123
Ehbp1,3.3988879,0.38417968,0.0006766046932900607,0.014148146388096444,0.9110169491525424,0.772594331106698,1.4038775,1.2098593
Map6,3.3961759,0.4293843,0.0006833444092167694,0.014262975614781816,0.576271186440678,0.5028705542516699,0.52957606,0.41770872
Ube4b,3.396038,0.36026856,0.0006836885966445471,0.014262975614781816,0.6779661016949152,0.6041884816753926,0.69984233,0.58193064
Prkcz,3.3914452,0.3390761,0.0006952507162629166,0.014481695151926023,0.6483050847457628,0.575410723957393,0.6390565,0.53491163
Hectd4,3.390975,0.3662712,0.0006964446806485402,0.014495328093746148,0.8220338983050848,0.7019317566347716,1.0242254,0.86908555
Sh3glb1,3.3905697,0.3974987,0.0006974754894475281,0.01450554675035223,0.576271186440678,0.5040982126737679,0.5408833,0.43484524
Sp4,3.3830419,0.47567108,0.0007168771292324535,0.014874508465232451,0.5211864406779662,0.4475537100559668,0.45500258,0.3466686
Adar,3.3802447,0.37480256,0.0007242130360526839,0.015015126758283653,0.597457627118644,0.5327315399891677,0.5565965,0.4538363
Camsap2,3.3775327,0.32900694,0.0007313922092332691,0.01512895201085292,0.690677966101695,0.5876512005777216,0.66136783,0.55748934
Faxc,3.3746548,0.5645206,0.0007390836316209818,0.015252824256264041,0.4576271186440678,0.3763495215742914,0.34200156,0.24351189
Srebf2,3.3733454,0.50422883,0.0007426074906958583,0.015313786089791032,0.5084745762711864,0.4344466510200397,0.44809854,0.33545786
Fto,3.3712335,0.31740588,0.0007483243863921317,0.015419843759475903,0.8432203389830508,0.7413251489438527,1.0970043,0.9559566
Zdbf2,3.3692632,0.9016661,0.0007536940495815936,0.015518589358051662,0.3686440677966102,0.273731720527171,0.31239393,0.17921607
Mctp2,3.368485,1.9256394,0.0007558252406265999,0.015550554529584027,0.211864406779661,0.09341036288138653,0.23530167,0.06750036
Hmgb1,3.3678892,0.26874074,0.0007574607145728121,0.015572279571975106,0.5847457627118644,0.4782451706084131,0.49580866,0.42705828
Eln,3.366361,2.1229641,0.0007616701257984514,0.015646847309024763,0.17796610169491525,0.05437804657880484,0.13178828,0.031827513
Celsr2,3.3647313,0.45176402,0.0007661825972718042,0.015727522069284475,0.4661016949152542,0.3843293013179274,0.36664462,0.28051722
Rps6kl1,3.364111,0.9425966,0.0007679065420574566,0.01575087693517852,0.3686440677966102,0.2959017873262322,0.306655,0.17119247
Gm56822,3.3623111,1.3253832,0.0007729297730021622,0.01584181769684828,0.2542372881355932,0.1412529337425528,0.17109798,0.07182214
Mbnl2,3.359599,0.35205173,0.0007805561972749923,0.015973992941136814,0.9279661016949152,0.809135222964434,1.5411162,1.3545909
Ift88,3.359595,0.5599266,0.0007805676491147241,0.015973992941136814,0.4872881355932203,0.4149124390684239,0.4077247,0.29376605
Cep126,3.3566968,0.7026456,0.0007887957542148845,0.01611483310144717,0.4449152542372881,0.3701029066618523,0.388481,0.25595957
Grik5,3.3564534,0.382345,0.0007894898731062441,0.01611483310144717,0.6567796610169492,0.5637479689474635,0.6308113,0.5154926
Fmn2,3.3551726,0.3700613,0.0007931549307237023,0.01617000985473891,0.8728813559322034,0.7540711319732804,1.3774477,1.192096
Syne2,3.3546536,1.0942136,0.0007946439997233605,0.016188085119459208,0.2796610169491525,0.17089727387615092,0.23273566,0.115772985
Ncoa1,3.352878,0.34492943,0.000799759059418682,0.016279943883772716,0.9067796610169492,0.7859902509478245,1.3920763,1.217967
Mapre3,3.3524363,0.44984284,0.0008010367247495845,0.016293608473899573,0.5423728813559322,0.4698320996569778,0.46468356,0.35981008
Mtmr3,3.3508513,0.29550526,0.0008056355104081314,0.016374755041351354,0.7754237288135594,0.6835529879039538,0.8870629,0.7717286
Tcte2,3.346891,0.77479166,0.0008172339012556108,0.01659794023185054,0.423728813559322,0.3452969850153457,0.354361,0.22198951
Kctd8,3.3422089,0.61743385,0.0008311451804529195,0.016829593819721135,0.3898305084745763,0.26968766925437804,0.42838505,0.299055
Ulk4,3.3409522,0.49965164,0.0008349161597002957,0.016880509564444656,0.538135593220339,0.4589637118613468,0.47245708,0.35567716
Zfp704,3.3406968,0.3512693,0.0008356844577847531,0.016883339383967154,0.6864406779661016,0.6027441776493953,0.71853334,0.6011451
Rps6kb1,3.3382847,0.3273804,0.0008429730199635766,0.017017794925936365,0.6864406779661016,0.609171330565084,0.6959682,0.58861214
Klhl24,3.335966,0.41385388,0.0008500353845859657,0.01712177719926904,0.5508474576271186,0.47586206896551725,0.47584498,0.37665856
Patj,3.335054,0.8316305,0.0008528284198731159,0.017165168271154024,0.4025423728813559,0.318288499729193,0.34630445,0.20906916
Usp53,3.334215,0.5749742,0.0008554055268769484,0.017181189623855467,0.4576271186440678,0.3797797436360354,0.37944913,0.26986685
Dennd11,3.3312476,0.847537,0.0008645768109861235,0.017336700679997864,0.3516949152542373,0.25798880664379853,0.26622018,0.15658581
Rnf214,3.3291154,0.43652877,0.0008712233130434777,0.017443942191861586,0.538135593220339,0.45596678100740207,0.44638208,0.34765667
Nt5c2,3.3257468,0.32447568,0.0008818203861088246,0.017642973771216763,0.7542372881355932,0.665138111572486,0.87854445,0.7532651
Tmem151b,3.3245833,1.4320416,0.0008855079407443188,0.017690407708401374,0.2542372881355932,0.14511644701209606,0.19261834,0.07577897
Nipal3,3.3159933,0.92834544,0.0009131797670052847,0.018216139821404603,0.3389830508474576,0.24101823433832822,0.26723313,0.14925781
Rab3gap1,3.3135815,0.3096042,0.0009210926931749165,0.018353662307739205,0.6779661016949152,0.6050911716916411,0.68530244,0.5845902
Senp7,3.313476,0.30013067,0.0009214399126587342,0.018353662307739205,0.7669491525423728,0.673153998916772,0.8692892,0.75378996
Tlk2,3.300865,0.30419436,0.0009638725853107699,0.019113842337491062,0.673728813559322,0.5975807907564542,0.65916413,0.5629105
Ahctf1,3.2997217,0.49989605,0.0009678070745744809,0.01917771098364034,0.5254237288135594,0.46372991514713846,0.46099672,0.34652826
Rabgap1l,3.298911,0.40433735,0.0009706065018024142,0.019219010098327834,0.9533898305084746,0.8297887705361978,1.8312008,1.6014678
Pde4b,3.2965112,0.3269395,0.0009789368162769123,0.019369685017202234,0.8983050847457628,0.7625203105253656,1.8397988,1.6527934
Ccar1,3.295891,0.3461158,0.0009811004924612351,0.01939234101429318,0.690677966101695,0.6078714569416862,0.7013736,0.5876182
Scn8a,3.2920887,0.41668952,0.0009944624671168493,0.019613462374052718,0.923728813559322,0.7573208160317747,1.4953032,1.2788615
Socs2,3.291963,0.6568753,0.0009949069302506086,0.019613462374052718,0.4110169491525424,0.31536378407654814,0.346487,0.23320316
Filip1l,3.2879822,0.8742576,0.0010090819255030024,0.019878322095502693,0.3220338983050847,0.22007582596136488,0.26387817,0.15249343
Pak5,3.2865067,0.33527213,0.0010143835235285595,0.019968121082206882,0.8559322033898306,0.740566889330204,1.3528556,1.1859027
Kcnd3,3.283799,0.37921253,0.0010241799580023518,0.020146204591158998,0.7627118644067796,0.6306192453511464,0.984167,0.8278025
Smg7,3.283373,0.3389238,0.0010257277564531399,0.020161890867517095,0.6567796610169492,0.5917674670518144,0.6620433,0.55515224
Ulk2,3.2801626,0.29855913,0.0010374725135077706,0.020377840963416518,0.7711864406779662,0.6772702653908648,0.8828677,0.7667624
Zc3h6,3.2794816,0.43348265,0.0010399797702514522,0.020412166856578904,0.5423728813559322,0.46705181440693266,0.46871486,0.36655617
Pcbp3,3.2731335,0.46702066,0.0010636221832890603,0.020841915508752057,0.538135593220339,0.4800866582415598,0.50196177,0.38639346
Fam13b,3.2722294,0.38637617,0.0010670290452085298,0.02088206150382607,0.6313559322033898,0.5795630980321358,0.65566266,0.5357663
Elmod1,3.2702878,0.3554273,0.0010743810803233692,0.02101064019526123,0.8135593220338984,0.6866943491604983,1.0824325,0.92650014
Ergic2,3.2680137,0.4814599,0.001083051276319856,0.02116479112342875,0.5211864406779662,0.4510200397183607,0.4370712,0.3311913
Anxa7,3.258978,0.8482015,0.001118143529229547,0.021834677783719423,0.3516949152542373,0.2579526990431486,0.25913435,0.15213232
Fam227a,3.252861,0.8756898,0.0011424940556323251,0.022261649945497154,0.3601694915254237,0.2741289041343203,0.26723185,0.154398
6820431F20Rik,3.2501125,0.3095597,0.0011535936564151124,0.022429132813222917,0.7457627118644068,0.6777757717999638,0.8818845,0.76179075
Ptprn,3.2453616,0.31195873,0.0011730159159756934,0.02279026584401076,0.6398305084745762,0.5808268640548836,0.67040056,0.570592
Usp40,3.2440765,0.4584448,0.001178320882002494,0.022876793424427035,0.5466101694915254,0.4913522296443401,0.5020866,0.38840538
Fcho2,3.2406552,0.29992583,0.0011925534194380395,0.02313639738649828,0.7161016949152542,0.6522476981404586,0.8138383,0.7034403
Uhrf2,3.2377243,0.32732496,0.0012048716358834003,0.023358514326253223,0.652542372881356,0.5847625925257267,0.64483076,0.5433846
Rap1gap,3.2329044,0.5705982,0.0012253852568156125,0.02373907847918926,0.4745762711864407,0.41357645784437624,0.41166458,0.2948693
Ank,3.2317898,0.3082689,0.001230175491619518,0.023796302321497768,0.7669491525423728,0.6692543780465788,0.90865153,0.7866593
Zmat1,3.2313762,0.49193466,0.0012319566258117607,0.023797753080921646,0.4745762711864407,0.4027441776493952,0.3908215,0.2926925
Kidins220,3.2286887,0.32153448,0.001243592172816123,0.024005259830150304,0.902542372881356,0.781693446470482,1.3053766,1.1479911
Prr16,3.2273428,0.39551225,0.001249456775307588,0.02410115115040552,0.6440677966101694,0.5226575194078353,0.8836572,0.7320354
Slc9a7,3.226143,0.43218204,0.001254706979989046,0.024185062089171927,0.6101694915254238,0.5386531864957573,0.60204023,0.47751507
AW554918,3.2248821,0.31443447,0.0012602451808248739,0.024260789773578605,0.6652542372881356,0.5889871818017692,0.68410194,0.58203954
Hnrnph3,3.2248375,0.45659298,0.0012604414783742364,0.024260789773578605,0.5466101694915254,0.4825419750857555,0.48273253,0.37305215
Gm4657,3.2202446,4.006698,0.0012808119919864682,0.02460001302693095,0.13559322033898305,0.015381837876873082,0.09533518,0.0062034745
Ube3c,3.2192638,0.31568953,0.0012852021759900722,0.0246667017634666,0.8008474576271186,0.6914605524462899,0.9461447,0.8180473
Traf3,3.2108483,0.4254491,0.0013234380817544748,0.025382427735005524,0.5889830508474576,0.5116085936089547,0.5872347,0.46683922
Rtn3,3.2079782,0.31204367,0.0013367162659101899,0.025600546019249326,0.961864406779661,0.8654269723776855,1.7967238,1.619695
Zmiz1,3.2075,0.3993928,0.0013389412095191503,0.02562489337591137,0.4872881355932203,0.3968586387434555,0.41419095,0.32862365
Dtd1,3.2065513,0.36359024,0.0013433634949981804,0.025687067385861052,0.614406779661017,0.5363784076548114,0.58935845,0.48488116
Prkag2,3.2051284,0.36254057,0.0013500221937565544,0.025781873735777266,0.8008474576271186,0.66286333273154,1.0588628,0.9020505
Krit1,3.1989748,0.31356773,0.0013791716950242328,0.02630116639127121,0.7245762711864406,0.648564722874165,0.8181885,0.7026033
Ndst1,3.1981196,0.685369,0.0013832690756612337,0.02635435827345772,0.3983050847457627,0.3074562195342119,0.2959729,0.19407299
Kif5a,3.197913,0.3486686,0.0013842611210068466,0.02635435827345772,0.635593220338983,0.5361617620509117,0.587909,0.4876107
Kif5c,3.1977792,0.27992275,0.001384903382289628,0.02635435827345772,0.8220338983050848,0.7058674851056147,1.0302061,0.9098301
Ly6h,3.195132,0.3175873,0.0013976690271773186,0.026578461967625304,0.6228813559322034,0.5454053078172956,0.6506471,0.55137306
Htt,3.1902473,0.32083553,0.0014215111092026277,0.027012732322683596,0.7076271186440678,0.6248781368478065,0.73982847,0.6297411
Usp46,3.1838748,0.40715218,0.0014531783305870435,0.02759498356386845,0.5296610169491526,0.4636215923451887,0.47202426,0.37494102
Rmdn1,3.178443,0.38882405,0.0014806839968169122,0.028057813113166737,0.6059322033898306,0.5381476800866583,0.5707121,0.46230382
Uvrag,3.1760836,0.3385909,0.0014927792547625043,0.028247168010893303,0.690677966101695,0.6055244628994403,0.7186995,0.60527134
Pacsin1,3.1741014,0.34644407,0.0015030120687975729,0.02842078415805122,0.8347457627118644,0.6961906481314316,1.0528272,0.9031799
Clk1,3.1608012,0.29193127,0.0015733589341859779,0.029646672203069584,0.673728813559322,0.596569777938256,0.64792854,0.556516
Atp6v0e2,3.1594675,0.6208409,0.0015805776411695418,0.029761822857901604,0.4067796610169492,0.32171872179093697,0.3572886,0.24628675
Gm7854,3.1585026,0.98631245,0.0015858186788352106,0.02983959936995946,0.3093220338983051,0.21173497021122947,0.23211598,0.1238784
Znrf1,3.1560745,0.294219,0.0015990802437765553,0.03006488899615315,0.6864406779661016,0.605127279292291,0.7048974,0.60693073
Xrn1,3.1558192,0.31719953,0.0016004809498245155,0.03006488899615315,0.7711864406779662,0.6761509297707168,0.87395275,0.75177497
Atl1,3.1556976,0.3431475,0.0016011483495904414,0.03006488899615315,0.597457627118644,0.5353673948366131,0.5602969,0.4651048
Cdkl1,3.153865,0.9255933,0.001611234896084549,0.030233157582256868,0.3220338983050847,0.2290305109225492,0.23009737,0.12769647
Adamts3,3.1510966,0.47081935,0.0016265872937052282,0.030486276847854245,0.5296610169491526,0.4421736775591262,0.5224527,0.40219364
Frrs1l,3.1510236,0.29516557,0.0016269937104511718,0.030486276847854245,0.7076271186440678,0.6170427875067702,0.759392,0.65576196
Brk1,3.1507642,0.5001118,0.0016284395047666716,0.030492104176362694,0.4703389830508475,0.39487272070770896,0.40689197,0.30383164
Psen1,3.1458836,0.410257,0.0016558598124777086,0.030962389117102317,0.5084745762711864,0.4239393392309081,0.3927916,0.30897555
Atosa,3.1398354,0.3596902,0.0016904284043455491,0.031509201577717284,0.614406779661017,0.5478967322621412,0.60150295,0.4964268
Dync1h1,3.1397421,0.2638091,0.0016909664560873958,0.031509201577717284,0.7288135593220338,0.646903773244268,0.77820444,0.6834883
Cyrib,3.1376462,0.28418848,0.0017031025700603153,0.031713351391213215,0.8220338983050848,0.7251850514533309,1.0688014,0.94392586
Hpcal4,3.1327534,0.5888017,0.0017317483060605757,0.03218430392419447,0.3813559322033898,0.28904134320274416,0.28817657,0.20054652
Hira,3.1327128,0.37061882,0.0017319874757865724,0.03218430392419447,0.6059322033898306,0.5472829030510923,0.584265,0.47863272
E130102H24Rik,3.132109,0.77277887,0.0017355547046021679,0.03222830332595732,0.3474576271186441,0.25733886983209964,0.24193732,0.14859399
Rprm,3.1289957,1.982654,0.001754048885861055,0.032549235886109494,0.16101694915254236,0.04509839321177108,0.11633841,0.030739725
Baz1b,3.1259513,0.32189083,0.0017723087511797046,0.03284271458220597,0.6567796610169492,0.5906120238310164,0.6625493,0.56064624
Dop1a,3.1237786,0.33139765,0.0017854477807069207,0.033040621120933165,0.6822033898305084,0.6056327857013901,0.6999452,0.59089893
Sltm,3.121995,0.27964094,0.0017963004041562558,0.03321857664121032,0.8220338983050848,0.7160859360895468,0.9888415,0.8715715
Prepl,3.1166196,0.35070205,0.0018293740040829245,0.033806932248767664,0.6186440677966102,0.5610398988987182,0.6158389,0.5113396
Sfmbt2,3.1156712,1.1963248,0.0018352682821747815,0.03389254896359889,0.3050847457627119,0.21502076187037372,0.29485497,0.13945788
Dync1li1,3.110823,0.30746314,0.0018656680423695066,0.03440665772029419,0.5805084745762712,0.5015706806282723,0.49208462,0.4145593
Gm1043,3.1094892,0.4680413,0.0018741112711916105,0.03452541059389042,0.538135593220339,0.4602996930853945,0.4816174,0.36968598
Hnrnpr,3.1087556,0.29231864,0.0018787712833304433,0.03457711259115685,0.7245762711864406,0.6472648492507673,0.78085583,0.6761535
Eya3,3.1065624,0.3517252,0.001892763351775151,0.0347869707675775,0.559322033898305,0.5102365047842571,0.50428915,0.4147023
Tet3,3.0989497,0.2974741,0.0019420807947776416,0.03564461130852133,0.6228813559322034,0.5560570500090269,0.5851225,0.49898216
Ss18,3.0968254,0.5558672,0.0019560503674329976,0.03583297860630532,0.3983050847457627,0.3072395739303123,0.30354598,0.2161212
Rsrc1,3.0962741,0.2865413,0.001959691105779725,0.035869822896662955,0.7584745762711864,0.6557140278028525,0.8156023,0.7097424
Tcf25,3.0938823,0.25899458,0.001975557631250577,0.036111043232451026,0.6991525423728814,0.642282000361076,0.7498208,0.6591397
Fam169a,3.0905218,0.5666256,0.0019980507363410154,0.0364725701667684,0.461864406779661,0.39693085394475536,0.38136435,0.27267998
Kpna6,3.0897923,0.69271094,0.002002965597198135,0.03653746476355321,0.3728813559322034,0.2913883372449901,0.27363133,0.17791235
Gls,3.0881221,0.42868367,0.0020142569579818686,0.036718510489126735,0.9491525423728814,0.8027080700487452,1.7767591,1.5365067
Cep290,3.086679,0.55295897,0.0020240605825194912,0.036872208713422866,0.4533898305084746,0.38830113738942046,0.3760788,0.27094486
Bbs5,3.0862656,0.7892006,0.002026877545012518,0.036898509237456883,0.3855932203389831,0.3149666004693988,0.3071152,0.18898983
Tcaf1,3.0843806,0.31185386,0.0020397652192010777,0.03708287648168671,0.7542372881355932,0.666257447192634,0.8867171,0.7653361
Slc22a17,3.0834482,0.29457963,0.00204616752054129,0.03717411851044251,0.5847457627118644,0.5129084672323524,0.5361748,0.4564286
Ppargc1b,3.0815835,0.5364453,0.002059027467384438,0.03738247841122963,0.4745762711864407,0.40191370283444666,0.3797882,0.27650714
Scfd2,3.0809145,0.31653956,0.0020636583134132757,0.03744125515287962,0.6483050847457628,0.573135945116447,0.6344171,0.5373067
Bmpr1b,3.0807078,0.6820412,0.002065091597639228,0.03744197788702163,0.2923728813559322,0.1773605343924896,0.29617476,0.19461955
Cables1,3.0804849,0.62131244,0.0020666383197225488,0.037444754990522515,0.3220338983050847,0.21841487633146778,0.23136094,0.15634066
Kndc1,3.0777364,0.4875263,0.0020857926795130907,0.03776634049765279,0.4449152542372881,0.3643617981585124,0.3826001,0.28701088
Pds5a,3.0737395,0.2867227,0.0021139391391270827,0.03819875229881958,0.7076271186440678,0.6237226936270085,0.7227,0.6253706
Mef2d,3.072114,0.35138285,0.002125485434795149,0.038381581742571,0.5466101694915254,0.4695432388517783,0.43989748,0.35984322
Slc45a1,3.070833,0.8196498,0.0021346249723675956,0.03852073405474633,0.3432203389830508,0.2585304206535476,0.2425677,0.14456446
Cask,3.0703385,0.2955425,0.0021381631594672595,0.03853282635471848,0.8220338983050848,0.7356562556418126,1.1391364,1.0045261
Fam168a,3.0688953,0.3144084,0.002148518467449941,0.0386801700171782,0.8728813559322034,0.7681892038274056,1.2720424,1.1201288
Meaf6,3.068798,0.6910218,0.0021492182298342784,0.0386801700171782,0.3855932203389831,0.30420653547571763,0.2874667,0.18755297
Mgat4c,3.0676305,0.4326115,0.0021576316927121577,0.03880559811457542,0.8305084745762712,0.734825780826864,1.7642095,1.5225234
